class_index,category_id,species_name,precision,recall,f1,support
457,9258,Pulsatilla patens,0.5,0.5,0.5,2
458,9260,Ranunculus acris,0.0,0.0,0.0,2
459,9314,Morus indica,0.0,0.0,0.0,2
460,9372,Crataegus marshallii,0.5,0.5,0.5,2
461,9379,Eriobotrya japonica,0.0,0.0,0.0,2
462,9408,Potentilla canadensis,0.0,0.0,0.0,2
463,9423,Prunus fasciculata,0.0,0.0,0.0,2
464,9431,Prunus pumila,0.0,0.0,0.0,2
465,9433,Prunus spinosa,0.0,0.0,0.0,2
466,9460,Rubus bifrons,1.0,0.5,0.6666666666666666,2
467,9477,Rubus schmidelioides,0.0,0.0,0.0,2
468,9499,Ulmus americana,0.0,0.0,0.0,2
469,9505,Ulmus pumila,0.0,0.0,0.0,2
470,9510,Laportea canadensis,1.0,0.5,0.6666666666666666,2
471,9518,Urtica urens,0.2,0.5,0.2857142857142857,2
472,9525,Phoradendron californicum,0.3333333333333333,0.5,0.4,2
473,9548,Toxicodendron rydbergii,0.0,0.0,0.0,2
474,9550,Bursera microphylla,0.0,0.0,0.0,2
475,9565,Acer campestre,0.0,0.0,0.0,2
476,9586,Aesculus pavia,0.3333333333333333,0.5,0.4,2
477,9597,Crassula ovata,1.0,0.5,0.6666666666666666,2
478,9610,Rhodiola integrifolia,0.3333333333333333,0.5,0.4,2
479,9640,Ribes uva-crispa,0.0,0.0,0.0,2
480,9674,Tolmiea menziesii,0.6666666666666666,1.0,0.8,2
481,9695,Ipomoea coccinea,0.0,0.0,0.0,2
482,9702,Ipomoea obscura,0.0,0.0,0.0,2
483,9735,Solanum dimidiatum,0.5,1.0,0.6666666666666666,2
484,9739,Solanum elaeagnifolium,0.0,0.0,0.0,2
485,9753,Ampelopsis glandulosa,0.0,0.0,0.0,2
486,9766,Krameria erecta,0.0,0.0,0.0,2
487,9791,Sequoiadendron giganteum,0.0,0.0,0.0,2
488,9793,Taxodium distichum,0.5,0.5,0.5,2
489,9794,Taxodium mucronatum,0.0,0.0,0.0,2
490,9799,Abies concolor,0.0,0.0,0.0,2
491,9818,Pinus contorta,0.0,0.0,0.0,2
492,9833,Pinus ponderosa,0.5,0.5,0.5,2
493,9877,Gleichenia dicarpa,1.0,0.5,0.6666666666666666,2
494,9892,Asplenium bulbiferum,0.0,0.0,0.0,2
495,9918,Lomaria discolor,1.0,0.5,0.6666666666666666,2
496,9925,Cystopteris fragilis,0.0,0.0,0.0,2
497,9928,Dennstaedtia punctilobula,0.125,0.5,0.2,2
498,9987,Pteris vittata,0.25,0.5,0.3333333333333333,2
499,9990,Phegopteris hexagonoptera,0.25,0.5,0.3333333333333333,2
500,4,Eratigena duellica,0.3333333333333333,0.5,0.4,2
501,33,Mecynogea lemniscata,0.6666666666666666,1.0,0.8,2
502,44,Trichonephila clavata,0.0,0.0,0.0,2
503,50,Zygiella x-notata,0.5,0.5,0.5,2
504,61,Oxyopes salticus,0.0,0.0,0.0,2
505,119,Latrodectus variolus,0.0,0.0,0.0,2
506,136,Vasates quadripedes,0.0,0.0,0.0,2
507,228,Elaphidion mucronatum,0.0,0.0,0.0,2
508,229,Graphisurus fasciatus,1.0,0.5,0.6666666666666666,2
509,275,Chrysolina fastuosa,0.0,0.0,0.0,2
510,276,Chrysomela populi,0.25,0.5,0.3333333333333333,2
511,285,Gastrophysa viridula,0.3333333333333333,0.5,0.4,2
512,337,Larinus carlinae,0.3333333333333333,0.5,0.4,2
513,385,Euphoria sepulcralis,0.0,0.0,0.0,2
514,405,Necrodes surinamensis,0.5,0.5,0.5,2
515,436,Chrysomya megacephala,0.0,0.0,0.0,2
516,494,Volucella bombylans,0.0,0.0,0.0,2
517,504,Tipula abdominalis,0.5,0.5,0.5,2
518,517,Pachypsylla celtidismamma,0.3333333333333333,0.5,0.4,2
519,552,Neotibicen superbus,0.5,0.5,0.5,2
520,557,Acanthocephala declivis,0.0,0.0,0.0,2
521,570,Leptoglossus phyllopus,0.0,0.0,0.0,2
522,596,Membracis mexicana,0.0,0.0,0.0,2
523,608,Banasa dimidiata,0.0,0.0,0.0,2
524,632,Palomena prasina,0.0,0.0,0.0,2
525,661,Boisea trivittata,0.0,0.0,0.0,2
526,687,Bombus griseocollis,0.0,0.0,0.0,2
527,693,Bombus mixtus,1.0,0.5,0.6666666666666666,2
528,696,Bombus pensylvanicus,0.0,0.0,0.0,2
529,712,Xylocopa sonorina,0.0,0.0,0.0,2
530,716,Cotesia congregata,0.5,0.5,0.5,2
531,722,Bicyrtes quadrifasciatus,0.0,0.0,0.0,2
532,732,Callirhytis seminator,0.0,0.0,0.0,2
533,770,Tetramorium immigrans,0.0,0.0,0.0,2
534,798,Tremex columba,0.0,0.0,0.0,2
535,810,Ancistrocerus adiabatus,0.16666666666666666,0.5,0.25,2
536,820,Monobia quadridens,1.0,0.5,0.6666666666666666,2
537,831,Polistes dorsalis,0.0,0.0,0.0,2
538,833,Polistes fuscatus,0.0,0.0,0.0,2
539,835,Polistes instabilis,0.0,0.0,0.0,2
540,841,Vespula alascensis,0.0,0.0,0.0,2
541,843,Vespula maculifrons,0.25,0.5,0.3333333333333333,2
542,865,Apogeshna stenialis,0.6666666666666666,1.0,0.8,2
543,877,Cydalima perspectalis,0.14285714285714285,0.5,0.2222222222222222,2
544,882,Diastictis fracturalis,1.0,0.5,0.6666666666666666,2
545,885,Elophila icciusalis,0.0,0.0,0.0,2
546,887,Euchromius ocellea,1.0,0.5,0.6666666666666666,2
547,903,Maruca vitrata,0.5,0.5,0.5,2
548,904,Microcrambus biguttellus,1.0,0.5,0.6666666666666666,2
549,979,Arctia villica,0.0,0.0,0.0,2
550,1002,Catocala neogama,0.0,0.0,0.0,2
551,1041,Halysidota tessellaris,0.0,0.0,0.0,2
552,1048,Hypena deceptalis,0.16666666666666666,0.5,0.25,2
553,1054,Hypercompe oslari,0.0,0.0,0.0,2
554,1057,Hypoprepia fucosa,0.3333333333333333,0.5,0.4,2
555,1075,Lymantria monacha,0.5,0.5,0.5,2
556,1123,Spilosoma congrua,0.0,0.0,0.0,2
557,1161,Camptogramma bilineata,0.0,0.0,0.0,2
558,1165,Chiasmia emersaria,0.0,0.0,0.0,2
559,1170,Chloroclystis inductata,0.5,0.5,0.5,2
560,1179,Costaconvexa centrostrigaria,0.0,0.0,0.0,2
561,1182,Cyclophora linearia,0.5,0.5,0.5,2
562,1183,Cyclophora nanaria,0.0,0.0,0.0,2
563,1209,Erannis defoliaria,0.0,0.0,0.0,2
564,1226,Hemithea aestivaria,0.5,0.5,0.5,2
565,1227,Heterophleps triguttaria,0.0,0.0,0.0,2
566,1256,Macaria alternata,0.0,0.0,0.0,2
567,1261,Melanodes anthracitaria,0.5,0.5,0.5,2
568,1276,Operophtera bruceata,0.0,0.0,0.0,2
569,1279,Orthonama obstipata,0.0,0.0,0.0,2
570,1338,Astraptes fulgerator,0.5,1.0,0.6666666666666666,2
571,1370,Hesperia colorado,0.3333333333333333,0.5,0.4,2
572,1387,Oligoria maculata,0.3333333333333333,0.5,0.4,2
573,1429,Euclea delphinii,0.0,0.0,0.0,2
574,1444,Cacyreus marshalli,0.0,0.0,0.0,2
575,1480,Heliophorus epicles,0.0,0.0,0.0,2
576,1514,Plebejus idas,0.0,0.0,0.0,2
577,1530,Satyrium liparops,0.5,1.0,0.6666666666666666,2
578,1555,Acronicta insita,0.3333333333333333,0.5,0.4,2
579,1618,Elaphria grata,0.6666666666666666,1.0,0.8,2
580,1642,Lacinipolia renigera,0.0,0.0,0.0,2
581,1670,Ochropleura plecta,0.5,0.5,0.5,2
582,1690,Ponometia erastrioides,0.6666666666666666,1.0,0.8,2
583,1719,Tyta luctuosa,0.0,0.0,0.0,2
584,1741,Heterocampa umbrata,1.0,0.5,0.6666666666666666,2
585,1764,Acraea terpsicore,0.3333333333333333,0.5,0.4,2
586,1773,Anaea aidea,0.0,0.0,0.0,2
587,1809,Chlosyne ehrenbergii,0.0,0.0,0.0,2
588,1812,Chlosyne harrisii,0.0,0.0,0.0,2
589,1828,Danaus erippus,1.0,1.0,1.0,2
590,1837,Doleschallia bisaltide,0.25,0.5,0.3333333333333333,2
591,1842,Dynamine postverta,0.0,0.0,0.0,2
592,1864,Hamadryas amphinome,0.5,0.5,0.5,2
593,1872,Hestina assimilis,0.5,0.5,0.5,2
594,1917,Mechanitis polymnia,1.0,1.0,1.0,2
595,1928,Mestra amymone,1.0,0.5,0.6666666666666666,2
596,1963,Pyronia bathseba,0.3333333333333333,0.5,0.4,2
597,2055,Belenois aurota,0.3333333333333333,0.5,0.4,2
598,2061,Catopsilia pyranthe,0.0,0.0,0.0,2
599,2062,Cepora nerissa,0.5,0.5,0.5,2
600,2068,Delias hyparete,0.25,0.5,0.3333333333333333,2
601,2075,Eurema mexicana,0.0,0.0,0.0,2
602,2091,Phoebis sennae,0.0,0.0,0.0,2
603,2119,Endotricha flammealis,0.0,0.0,0.0,2
604,2159,Eacles imperialis,0.0,0.0,0.0,2
605,2169,Melittia cucurbitae,0.5,0.5,0.5,2
606,2172,Agrius cingulata,1.0,0.5,0.6666666666666666,2
607,2281,Archimantis latistyla,0.0,0.0,0.0,2
608,2313,Aeshna palmata,0.0,0.0,0.0,2
609,2324,Gomphaeschna furcillata,0.0,0.0,0.0,2
610,2328,Rhionaeschna mutata,0.0,0.0,0.0,2
611,2331,Calopteryx haemorrhoidalis,0.0,0.0,0.0,2
612,2346,Argia emma,0.5,0.5,0.5,2
613,2379,Enallagma traviatum,0.3333333333333333,0.5,0.4,2
614,2389,Ischnura kellicotti,0.0,0.0,0.0,2
615,2401,Xanthagrion erythroneurum,0.3333333333333333,0.5,0.4,2
616,2403,Cordulegaster boltonii,0.0,0.0,0.0,2
617,2411,Epitheca canis,0.0,0.0,0.0,2
618,2475,Celithemis eponina,0.3333333333333333,0.5,0.4,2
619,2490,Erythrodiplax basifusca,0.0,0.0,0.0,2
620,2504,Libellula axilena,0.0,0.0,0.0,2
621,2518,Libellula semifasciata,1.0,0.5,0.6666666666666666,2
622,2524,Nannothemis bella,0.0,0.0,0.0,2
623,2555,Pseudoleon superbus,0.5,0.5,0.5,2
624,2624,Omocestus viridulus,0.0,0.0,0.0,2
625,2643,Hemideina thoracica,0.0,0.0,0.0,2
626,2663,Tropidacris cristata,0.0,0.0,0.0,2
627,2669,Conocephalus melaenus,0.0,0.0,0.0,2
628,2697,Cerastipsocus venosus,0.0,0.0,0.0,2
629,2783,Culaea inconstans,0.5,0.5,0.5,2
630,2801,Lepomis cyanellus,0.25,0.5,0.3333333333333333,2
631,2813,Cheilodactylus fuscus,1.0,0.5,0.6666666666666666,2
632,2818,Oreochromis mossambicus,0.0,0.0,0.0,2
633,2849,Lutjanus griseus,0.3333333333333333,0.5,0.4,2
634,2870,Hypsypops rubicundus,1.0,0.5,0.6666666666666666,2
635,2921,Phycodurus eques,1.0,0.5,0.6666666666666666,2
636,2942,Anaxyrus americanus,1.0,0.5,0.6666666666666666,2
637,2957,Bufotes viridis,0.0,0.0,0.0,2
638,2979,Acris blanchardi,0.0,0.0,0.0,2
639,3019,Agalychnis dacnicolor,0.3333333333333333,0.5,0.4,2
640,3032,Lithobates septentrionalis,0.25,0.5,0.3333333333333333,2
641,3051,Kurixalus idiootocus,0.0,0.0,0.0,2
642,3056,Spea hammondii,0.0,0.0,0.0,2
643,3059,Ambystoma jeffersonianum,0.5,0.5,0.5,2
644,3092,Plethodon dorsalis,0.0,0.0,0.0,2
645,3111,Accipiter badius,0.0,0.0,0.0,2
646,3129,Buteo lineatus,0.0,0.0,0.0,2
647,3146,Circus macrourus,0.0,0.0,0.0,2
648,3158,Gyps africanus,0.0,0.0,0.0,2
649,3163,Haliaeetus vocifer,0.0,0.0,0.0,2
650,3169,Lophaetus occipitalis,0.0,0.0,0.0,2
651,3201,Anas platyrhynchos,0.0,0.0,0.0,2
652,3221,Aythya marila,0.16666666666666666,0.5,0.25,2
653,3234,Cereopsis novaehollandiae,1.0,0.5,0.6666666666666666,2
654,3243,Cygnus melancoryphus,0.0,0.0,0.0,2
655,3256,Melanitta americana,0.3333333333333333,0.5,0.4,2
656,3284,Phoeniculus purpureus,0.0,0.0,0.0,2
657,3331,Cathartes aura,0.25,0.5,0.3333333333333333,2
658,3381,Haematopus fuliginosus,0.2,0.5,0.2857142857142857,2
659,3454,Calidris alpina,0.0,0.0,0.0,2
660,3473,Limnodromus griseus,0.0,0.0,0.0,2
661,3496,Tringa solitaria,0.0,0.0,0.0,2
662,3497,Tringa stagnatilis,0.0,0.0,0.0,2
663,3505,Ciconia nigra,0.0,0.0,0.0,2
664,3516,Columba palumbus,0.2,0.5,0.2857142857142857,2
665,3520,Columbina talpacoti,0.5,0.5,0.5,2
666,3527,Patagioenas cayennensis,0.0,0.0,0.0,2
667,3531,Patagioenas maculosa,0.25,0.5,0.3333333333333333,2
668,3534,Streptopelia capicola,0.0,0.0,0.0,2
669,3549,Ceryle rudis,0.0,0.0,0.0,2
670,3553,Dacelo novaeguineae,0.0,0.0,0.0,2
671,3562,Todiramphus macleayii,0.0,0.0,0.0,2
672,3576,Momotus aequatorialis,0.0,0.0,0.0,2
673,3601,Falco peregrinus,0.0,0.0,0.0,2
674,3631,Francolinus pondicerianus,0.0,0.0,0.0,2
675,3651,Grus grus,0.3333333333333333,0.5,0.4,2
676,3675,Opisthocomus hoazin,0.5,0.5,0.5,2
677,3691,Alauda arvensis,0.0,0.0,0.0,2
678,3694,Lullula arborea,0.0,0.0,0.0,2
679,3753,Corvus corone,0.0,0.0,0.0,2
680,3765,Cyanocorax yucatanicus,0.0,0.0,0.0,2
681,3784,Dicrurus leucophaeus,0.0,0.0,0.0,2
682,3790,Emberiza citrinella,0.0,0.0,0.0,2
683,3811,Carpodacus sibiricus,0.0,0.0,0.0,2
684,3831,Pyrrhula pyrrhula,0.2,0.5,0.2857142857142857,2
685,3835,Spinus pinus,0.0,0.0,0.0,2
686,3853,Petrochelidon pyrrhonota,0.0,0.0,0.0,2
687,3857,Ptyonoprogne rupestris,0.0,0.0,0.0,2
688,3875,Euphagus cyanocephalus,0.0,0.0,0.0,2
689,3878,Icterus chrysater,0.0,0.0,0.0,2
690,3929,Gavicalis virescens,0.0,0.0,0.0,2
691,3957,Anthus cinnamomeus,0.3333333333333333,0.5,0.4,2
692,3967,Motacilla aguimp,0.0,0.0,0.0,2
693,3970,Motacilla cinerea,0.3333333333333333,0.5,0.4,2
694,3973,Motacilla tschutschensis,0.3333333333333333,0.5,0.4,2
695,3996,Saxicola caprata,0.0,0.0,0.0,2
696,4002,Aethopyga siparaja,0.0,0.0,0.0,2
697,4030,Baeolophus wollweberi,0.0,0.0,0.0,2
698,4088,Setophaga virens,0.0,0.0,0.0,2
699,4103,Junco hyemalis,0.0,0.0,0.0,2
700,4134,Passer hispaniolensis,0.0,0.0,0.0,2
701,4147,Amblyospiza albifrons,0.0,0.0,0.0,2
702,4188,Sitta europaea,0.0,0.0,0.0,2
703,4226,Saltator atriceps,0.0,0.0,0.0,2
704,4269,Catharus ustulatus,0.0,0.0,0.0,2
705,4319,Myiozetetes cayanensis,0.0,0.0,0.0,2
706,4324,Sayornis phoebe,0.0,0.0,0.0,2
707,4335,Tyrannus verticalis,0.0,0.0,0.0,2
708,4348,Vireo plumbeus,0.0,0.0,0.0,2
709,4354,Zosterops virens,0.0,0.0,0.0,2
710,4411,Theristicus melanopis,0.0,0.0,0.0,2
711,4413,Threskiornis melanocephalus,0.0,0.0,0.0,2
712,4431,Colaptes punctigula,0.0,0.0,0.0,2
713,4448,Jynx torquilla,0.0,0.0,0.0,2
714,4453,Melanerpes formicivorus,0.0,0.0,0.0,2
715,4460,Picoides dorsalis,0.0,0.0,0.0,2
716,4473,Aechmophorus clarkii,0.2,0.5,0.2857142857142857,2
717,4475,Podiceps auritus,0.0,0.0,0.0,2
718,4479,Podiceps nigricollis,0.0,0.0,0.0,2
719,4490,Ardenna grisea,0.0,0.0,0.0,2
720,4508,Aratinga nenday,0.0,0.0,0.0,2
721,4539,Spheniscus magellanicus,0.3333333333333333,0.5,0.4,2
722,4574,Phalacrocorax auritus,0.5,0.5,0.5,2
723,4577,Phalacrocorax carbo,0.0,0.0,0.0,2
724,4625,Connochaetes taurinus,0.6666666666666666,1.0,0.8,2
725,4634,Ovis aries,0.0,0.0,0.0,2
726,4646,Alces alces,0.0,0.0,0.0,2
727,4698,Mustela erminea,0.0,0.0,0.0,2
728,4712,Mirounga angustirostris,0.3333333333333333,0.5,0.4,2
729,4740,Wallabia bicolor,0.0,0.0,0.0,2
730,4758,Sylvilagus aquaticus,0.6666666666666666,1.0,0.8,2
731,4781,Cebus capucinus,0.5,1.0,0.6666666666666666,2
732,4804,Peromyscus leucopus,0.0,0.0,0.0,2
733,4868,Agama picticauda,0.0,0.0,0.0,2
734,4880,Barisia imbricata,0.2,0.5,0.2857142857142857,2
735,4891,Bradypodion damaranum,0.0,0.0,0.0,2
736,4915,Hypsiglena jani,0.16666666666666666,0.5,0.25,2
737,4920,Lampropeltis gentilis,0.0,0.0,0.0,2
738,4944,Opheodrys vernalis,1.0,0.5,0.6666666666666666,2
739,4947,Pantherophis emoryi,0.0,0.0,0.0,2
740,4950,Pantherophis spiloides,0.0,0.0,0.0,2
741,4960,Sonora semiannulata,0.0,0.0,0.0,2
742,4980,Basiliscus plumifrons,0.0,0.0,0.0,2
743,5020,Lacerta viridis,0.0,0.0,0.0,2
744,5046,Sceloporus cowlesi,0.5,0.5,0.5,2
745,5070,Eulamprus quoyii,0.5,0.5,0.5,2
746,5115,Crotalus cerastes,0.0,0.0,0.0,2
747,5140,Emys orbicularis,0.0,0.0,0.0,2
748,5199,Coscinasterias muricata,1.0,0.5,0.6666666666666666,2
749,5205,Patiria miniata,0.0,0.0,0.0,2
750,5212,Strongylocentrotus droebachiensis,0.3333333333333333,0.5,0.4,2
751,5213,Strongylocentrotus purpuratus,0.5,0.5,0.5,2
752,5223,Donax gouldii,0.0,0.0,0.0,2
753,5242,Elliptio complanata,0.0,0.0,0.0,2
754,5261,Navanax inermis,0.0,0.0,0.0,2
755,5299,Doriprismatica atromarginata,0.4,1.0,0.5714285714285714,2
756,5317,Hermissenda crassicornis,0.5,1.0,0.6666666666666666,2
757,5364,Euglandina rosea,0.0,0.0,0.0,2
758,5405,Protoparmeliopsis muralis,0.5,0.5,0.5,2
759,5423,Ramalina celastri,0.5,0.5,0.5,2
760,5424,Ramalina farinacea,0.5,0.5,0.5,2
761,5520,Hygrocybe flavescens,0.0,0.0,0.0,2
762,5530,Marasmius plicatulus,0.5,0.5,0.5,2
763,5576,Agrocybe praecox,0.0,0.0,0.0,2
764,5590,Tubaria furfuracea,0.5,0.5,0.5,2
765,5605,Strobilomyces strobilaceus,0.6666666666666666,1.0,0.8,2
766,5613,Scleroderma citrinum,0.6666666666666666,1.0,0.8,2
767,5627,Clavulina coralloides,0.3333333333333333,0.5,0.4,2
768,5628,Clavulina rugosa,0.5,0.5,0.5,2
769,5665,Meripilus giganteus,1.0,1.0,1.0,2
770,5670,Phlebia incarnata,0.5,0.5,0.5,2
771,5684,Lentinus arcularius,0.5,0.5,0.5,2
772,5693,Trametes hirsuta,0.0,0.0,0.0,2
773,5704,Lactarius deliciosus,0.3333333333333333,0.5,0.4,2
774,5744,Kindbergia oregana,0.3333333333333333,0.5,0.4,2
775,5746,Pleurozium schreberi,1.0,0.5,0.6666666666666666,2
776,5772,Conocephalum salebrosum,0.0,0.0,0.0,2
777,5787,Alisma triviale,0.3333333333333333,0.5,0.4,2
778,5803,Orontium aquaticum,0.2,0.5,0.2857142857142857,2
779,5813,Stratiotes aloides,0.3333333333333333,0.5,0.4,2
780,5817,Potamogeton nodosus,0.25,0.5,0.3333333333333333,2
781,5846,Allium vineale,0.0,0.0,0.0,2
782,5867,Scadoxus puniceus,0.0,0.0,0.0,2
783,5899,Hesperoyucca whipplei,0.5,0.5,0.5,2
784,5904,Liriope muscari,0.0,0.0,0.0,2
785,5926,Scilla bifolia,0.5,0.5,0.5,2
786,5927,Scilla forbesii,0.4,1.0,0.5714285714285714,2
787,5942,Yucca schidigera,0.0,0.0,0.0,2
788,5945,Aloe ferox,1.0,0.5,0.6666666666666666,2
789,5947,Asphodelus fistulosus,0.0,0.0,0.0,2
790,5956,Astelia nervosa,0.2,0.5,0.2857142857142857,2
791,5970,Iris missouriensis,1.0,0.5,0.6666666666666666,2
792,5982,Olsynium douglasii,0.25,0.5,0.3333333333333333,2
793,5983,Romulea rosea,0.0,0.0,0.0,2
794,6010,Corallorhiza trifida,0.5,0.5,0.5,2
795,6049,Liparis loeselii,0.0,0.0,0.0,2
796,6056,Oeceoclades maculata,0.0,0.0,0.0,2
797,6064,Ophrys tenthredinifera,1.0,0.5,0.6666666666666666,2
798,6066,Orchis italica,0.5,0.5,0.5,2
799,6080,Platanthera orbiculata,0.0,0.0,0.0,2
800,6081,Platanthera psycodes,0.0,0.0,0.0,2
801,6086,Prasophyllum colensoi,0.25,0.5,0.3333333333333333,2
802,6090,Pterostylis nutans,0.0,0.0,0.0,2
803,6100,Spiranthes vernalis,0.25,0.5,0.3333333333333333,2
804,6130,Calochortus albus,0.5,0.5,0.5,2
805,6160,Fritillaria affinis,0.25,0.5,0.3333333333333333,2
806,6166,Gagea lutea,0.5,0.5,0.5,2
807,6191,Toxicoscordion fremontii,0.6666666666666666,1.0,0.8,2
808,6199,Trillium flexipes,0.5,0.5,0.5,2
809,6231,Carex albursina,0.0,0.0,0.0,2
810,6280,Cyperus odoratus,0.25,0.5,0.3333333333333333,2
811,6316,Achnatherum miliaceum,0.3333333333333333,0.5,0.4,2
812,6338,Bouteloua gracilis,0.0,0.0,0.0,2
813,6344,Bromus catharticus,0.0,0.0,0.0,2
814,6365,Dichanthelium clandestinum,0.2,0.5,0.2857142857142857,2
815,6398,Miscanthus sinensis,0.0,0.0,0.0,2
816,6485,Anthriscus sylvestris,0.0,0.0,0.0,2
817,6487,Astrantia major,0.3333333333333333,0.5,0.4,2
818,6569,Schefflera arboricola,0.5,0.5,0.5,2
819,6576,Pittosporum eugenioides,0.3333333333333333,0.5,0.4,2
820,6580,Ilex cassine,1.0,0.5,0.6666666666666666,2
821,6593,Acmella repens,0.0,0.0,0.0,2
822,6601,Ageratum houstonianum,0.0,0.0,0.0,2
823,6647,Bahiopsis laciniata,0.0,0.0,0.0,2
824,6653,Bellis perennis,0.5,0.5,0.5,2
825,6665,Calendula arvensis,1.0,0.5,0.6666666666666666,2
826,6667,Calycoseris wrightii,0.4,1.0,0.5714285714285714,2
827,6668,Calyptocarpus vialis,0.0,0.0,0.0,2
828,6677,Centaurea calcitrapa,1.0,0.5,0.6666666666666666,2
829,6695,Chromolaena odorata,0.0,0.0,0.0,2
830,6703,Cirsium arizonicum,0.0,0.0,0.0,2
831,6721,Coreopsis lanceolata,0.0,0.0,0.0,2
832,6744,Dimorphotheca fruticosa,1.0,0.5,0.6666666666666666,2
833,6750,Echinacea purpurea,0.5,0.5,0.5,2
834,6767,Ericameria nauseosa,0.0,0.0,0.0,2
835,6772,Erigeron compositus,0.5,1.0,0.6666666666666666,2
836,6782,Eriophyllum lanatum,0.0,0.0,0.0,2
837,6792,Eurybia divaricata,0.5,0.5,0.5,2
838,6814,Grindelia stricta,0.0,0.0,0.0,2
839,6897,Mikania micrantha,0.0,0.0,0.0,2
840,6944,Pluchea camphorata,0.0,0.0,0.0,2
841,6946,Pluchea odorata,0.2,0.5,0.2857142857142857,2
842,6973,Senecio glomeratus,0.0,0.0,0.0,2
843,6999,Solidago hispida,0.0,0.0,0.0,2
844,7040,Tarchonanthus littoralis,0.0,0.0,0.0,2
845,7043,Thelesperma filifolium,0.5,0.5,0.5,2
846,7052,Tridax procumbens,0.0,0.0,0.0,2
847,7059,Urospermum picroides,0.0,0.0,0.0,2
848,7069,Viguiera dentata,0.4,1.0,0.5714285714285714,2
849,7114,Triodanis biflora,0.3333333333333333,0.5,0.4,2
850,7116,Wahlenbergia albomarginata,0.0,0.0,0.0,2
851,7124,Nymphoides indica,0.5,0.5,0.5,2
852,7133,Borago officinalis,0.5,0.5,0.5,2
853,7134,Buglossoides arvensis,0.0,0.0,0.0,2
854,7140,Echium vulgare,0.3333333333333333,0.5,0.4,2
855,7168,Mertensia paniculata,0.0,0.0,0.0,2
856,7190,Phacelia crenulata,1.0,0.5,0.6666666666666666,2
857,7239,Cardamine pratensis,1.0,0.5,0.6666666666666666,2
858,7269,Raphanus sativus,0.0,0.0,0.0,2
859,7297,Brunia noduliflora,0.5,0.5,0.5,2
860,7304,Mesembryanthemum cordifolium,0.0,0.0,0.0,2
861,7313,Amaranthus palmeri,0.0,0.0,0.0,2
862,7365,Echinocereus fendleri,0.0,0.0,0.0,2
863,7377,Ferocactus emoryi,0.0,0.0,0.0,2
864,7385,Lophocereus schottii,0.0,0.0,0.0,2
865,7441,Rabelera holostea,0.0,0.0,0.0,2
866,7445,Saponaria officinalis,0.0,0.0,0.0,2
867,7447,Silene acaulis,1.0,0.5,0.6666666666666666,2
868,7457,Silene stellata,0.6666666666666666,1.0,0.8,2
869,7459,Silene virginica,0.5,1.0,0.6666666666666666,2
870,7466,Stellaria nemorum,0.3333333333333333,0.5,0.4,2
871,7499,Abronia umbellata,0.6666666666666666,1.0,0.8,2
872,7515,Plumbago auriculata,1.0,1.0,1.0,2
873,7521,Chorizanthe brevicornu,0.0,0.0,0.0,2
874,7531,Eriogonum nudum,0.0,0.0,0.0,2
875,7542,Muehlenbeckia complexa,1.0,0.5,0.6666666666666666,2
876,7548,Persicaria hydropiper,0.2,0.5,0.2857142857142857,2
877,7562,Reynoutria sachalinensis,0.125,0.5,0.2,2
878,7648,Lonicera japonica,0.0,0.0,0.0,2
879,7657,Scabiosa columbaria,0.0,0.0,0.0,2
880,7694,Impatiens noli-tangere,0.0,0.0,0.0,2
881,7735,Erica imbricata,0.0,0.0,0.0,2
882,7771,Pyrola picta,0.0,0.0,0.0,2
883,7803,Fouquieria splendens,0.5,0.5,0.5,2
884,7833,Phlox paniculata,0.0,0.0,0.0,2
885,7859,Lysimachia quadrifolia,0.0,0.0,0.0,2
886,7881,Sarracenia alata,0.0,0.0,0.0,2
887,7885,Sarracenia purpurea,0.0,0.0,0.0,2
888,7938,Chamaecytisus ruthenicus,0.0,0.0,0.0,2
889,7972,Hoffmannseggia microphylla,0.0,0.0,0.0,2
890,8003,Lupinus concinnus,1.0,0.5,0.6666666666666666,2
891,8029,Mimosa pudica,0.0,0.0,0.0,2
892,8034,Olneya tesota,0.0,0.0,0.0,2
893,8054,Psorothamnus spinosus,0.0,0.0,0.0,2
894,8082,Tephrosia virginiana,0.0,0.0,0.0,2
895,8087,Trifolium aureum,0.5,0.5,0.5,2
896,8089,Trifolium depauperatum,0.5,0.5,0.5,2
897,8102,Trifolium willdenovii,0.25,0.5,0.3333333333333333,2
898,8171,Quercus buckleyi,0.0,0.0,0.0,2
899,8196,Quercus nigra,0.0,0.0,0.0,2
900,8229,Amsonia tabernaemontana,0.5,0.5,0.5,2
901,8232,Araujia sericifera,0.0,0.0,0.0,2
902,8244,Asclepias humistrata,1.0,0.5,0.6666666666666666,2
903,8279,Parsonsia heterophylla,0.0,0.0,0.0,2
904,8303,Gentiana linearis,0.5,1.0,0.6666666666666666,2
905,8326,Coprosma foetidissima,0.0,0.0,0.0,2
906,8330,Coprosma repens,0.2,0.5,0.2857142857142857,2
907,8359,Psychotria asiatica,0.3333333333333333,0.5,0.4,2
908,8386,Geranium sibiricum,0.0,0.0,0.0,2
909,8395,Avicennia germinans,0.0,0.0,0.0,2
910,8459,Marrubium vulgare,0.0,0.0,0.0,2
911,8475,Origanum vulgare,0.0,0.0,0.0,2
912,8511,Stachys floridana,0.0,0.0,0.0,2
