method,class_index,species,family,genus,test_images,correct,accuracy,most_common_wrong_class,most_common_wrong_species,most_common_wrong_count
Simple CNN from scratch,72,Euclea incisa (Green Oak-Slug Moth),Limacodidae,Euclea,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,75,Celastrina ladon (Spring Azure),Lycaenidae,Celastrina,10,0,0.0,274,Xylobolus frustulatus (ceramic parchment),2
Simple CNN from scratch,78,Leptotes marina (Marine Blue),Lycaenidae,Leptotes,10,0,0.0,76,Cyaniris semiargus (Mazarine Blue),2
Simple CNN from scratch,80,Autographa californica (Alfalfa Looper),Noctuidae,Autographa,10,0,0.0,217,Phalacrocorax penicillatus (Brandt's Cormorant),2
Simple CNN from scratch,81,Lithacodia musta (Small Mossy Lithacodia),Noctuidae,Lithacodia,10,0,0.0,51,Catocala ilia (Ilia Underwing),2
Simple CNN from scratch,82,Maliattha synochitis (Black-dotted Maliattha),Noctuidae,Maliattha,10,0,0.0,217,Phalacrocorax penicillatus (Brandt's Cormorant),2
Simple CNN from scratch,84,Pseudoips prasinana (Green Silver-lines),Nolidae,Pseudoips,10,0,0.0,48,Urola nivalis (Snowy Urola Moth),2
Simple CNN from scratch,86,Brenthis ino (Lesser Marbled Fritillary),Nymphalidae,Brenthis,10,0,0.0,40,Augochloropsis metallica (Metallic Epauletted-Sweat Bee),2
Simple CNN from scratch,87,Doxocopa laure (Silver Emperor),Nymphalidae,Doxocopa,10,0,0.0,76,Cyaniris semiargus (Mazarine Blue),2
Simple CNN from scratch,91,Nymphalis antiopa (Mourning Cloak),Nymphalidae,Nymphalis,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,93,Papilio anactus (Dainty Swallowtail),Papilionidae,Papilio,10,0,0.0,76,Cyaniris semiargus (Mazarine Blue),2
Simple CNN from scratch,94,Papilio thoas (Thoas Swallowtail),Papilionidae,Papilio,10,0,0.0,268,Roridomyces austrororidus,2
Simple CNN from scratch,99,Calephelis nemesis (Fatal Metalmark),Riodinidae,Calephelis,10,0,0.0,247,Crotalus oreganus (Western Rattlesnake),2
Simple CNN from scratch,100,Melanis pixe (Red-bordered Pixie),Riodinidae,Melanis,10,0,0.0,40,Augochloropsis metallica (Metallic Epauletted-Sweat Bee),2
Simple CNN from scratch,102,Hemileuca maia (Buck Moth),Saturniidae,Hemileuca,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,103,Saturnia pavonia (Small Emperor Moth),Saturniidae,Saturnia,10,0,0.0,274,Xylobolus frustulatus (ceramic parchment),2
Simple CNN from scratch,106,Hippotion scrofa,Sphingidae,Hippotion,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,107,Paonias excaecata (Blinded Sphinx Moth),Sphingidae,Paonias,10,0,0.0,110,Cydia latiferreana (Filbertworm Moth),2
Simple CNN from scratch,111,Epiblema otiosana (Bidens Borer Moth),Tortricidae,Epiblema,10,0,0.0,46,Perispasta caeculalis (Titian Peale's Crambid),2
Simple CNN from scratch,112,Platynota rostrana (Omnivorous Platynota Moth),Tortricidae,Platynota,10,0,0.0,46,Perispasta caeculalis (Titian Peale's Crambid),2
Simple CNN from scratch,113,Orthodera ministralis (Australian Green Mantis),Mantidae,Orthodera,10,0,0.0,268,Roridomyces austrororidus,2
Simple CNN from scratch,124,Schistocerca obscura (Obscure Bird Grasshopper),Acrididae,Schistocerca,10,0,0.0,156,Charadrius wilsonia (Wilson's Plover),2
Simple CNN from scratch,125,Conocephalus fuscus (Long-winged Conehead),Tettigoniidae,Conocephalus,10,0,0.0,115,Libelloides coccajus (Owly Sulphur),2
Simple CNN from scratch,127,Petrolisthes elongatus (New Zealand Half Crab),Porcellanidae,Petrolisthes,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,129,Rhinichthys atratulus (Blacknose Dace),Cyprinidae,Rhinichthys,10,0,0.0,56,Chlorochlamys chloroleucaria (Blackberry Looper),2
Simple CNN from scratch,130,Squalius cephalus (Chub),Cyprinidae,Squalius,10,0,0.0,156,Charadrius wilsonia (Wilson's Plover),2
Simple CNN from scratch,132,Chaetodon capistratus (Four-eyed Butterflyfish),Chaetodontidae,Chaetodon,10,0,0.0,219,Ginglymostoma cirratum (Nurse Shark),2
Simple CNN from scratch,135,Perca flavescens (Yellow Perch),Percidae,Perca,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,137,Aplodinotus grunniens (Freshwater Drum),Sciaenidae,Aplodinotus,10,0,0.0,246,Plestiodon obsoletus (Great Plains Skink),2
Simple CNN from scratch,140,Hippocampus histrix (Spiny Seahorse),Syngnathidae,Hippocampus,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,142,Litoria fallax (Eastern Dwarf Treefrog),Pelodryadidae,Litoria,10,0,0.0,119,Erpetogomphus designatus (Eastern Ringtail),2
Simple CNN from scratch,145,Triturus carnifex (Italian Crested Newt),Salamandridae,Triturus,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,148,Anas georgica (Yellow-billed Pintail),Anatidae,Anas,10,0,0.0,217,Phalacrocorax penicillatus (Brandt's Cormorant),2
Simple CNN from scratch,149,Cygnus olor (Mute Swan),Anatidae,Cygnus,10,0,0.0,217,Phalacrocorax penicillatus (Brandt's Cormorant),2
Simple CNN from scratch,151,Mergellus albellus (Smew),Anatidae,Mergellus,10,0,0.0,146,Aquila heliaca (Imperial Eagle),2
Simple CNN from scratch,162,Larus cachinnans (Caspian Gull),Laridae,Larus,10,0,0.0,156,Charadrius wilsonia (Wilson's Plover),2
Simple CNN from scratch,165,Tringa glareola (Wood Sandpiper),Scolopacidae,Tringa,10,0,0.0,115,Libelloides coccajus (Owly Sulphur),2
Simple CNN from scratch,167,Pavo cristatus (Common Peafowl),Phasianidae,Pavo,10,0,0.0,325,Eupatorium altissimum (tall boneset),2
Simple CNN from scratch,170,Pheucticus chrysopeplus (Yellow Grosbeak),Cardinalidae,Pheucticus,10,0,0.0,188,Setophaga cerulea (Cerulean Warbler),2
Simple CNN from scratch,175,Taeniopygia bichenovii (Double-barred Finch),Estrildidae,Taeniopygia,10,0,0.0,115,Libelloides coccajus (Owly Sulphur),2
Simple CNN from scratch,176,Loxia curvirostra (Red Crossbill),Fringillidae,Loxia,10,0,0.0,256,Phyllidia varicosa (Varicose Wart Slug),2
Simple CNN from scratch,177,Hirundo rustica (Barn Swallow),Hirundinidae,Hirundo,10,0,0.0,217,Phalacrocorax penicillatus (Brandt's Cormorant),2
Simple CNN from scratch,178,Riparia riparia (Bank Swallow),Hirundinidae,Riparia,10,0,0.0,146,Aquila heliaca (Imperial Eagle),2
Simple CNN from scratch,179,Stelgidopteryx ruficollis (Southern Rough-winged Swallow),Hirundinidae,Stelgidopteryx,10,0,0.0,146,Aquila heliaca (Imperial Eagle),2
Simple CNN from scratch,180,Tachycineta thalassina (Violet-green Swallow),Hirundinidae,Tachycineta,10,0,0.0,217,Phalacrocorax penicillatus (Brandt's Cormorant),2
Simple CNN from scratch,181,Agelaius tricolor (Tricolored Blackbird),Icteridae,Agelaius,10,0,0.0,217,Phalacrocorax penicillatus (Brandt's Cormorant),2
Simple CNN from scratch,182,Quiscalus quiscula (Common Grackle),Icteridae,Quiscalus,10,0,0.0,155,Charadrius obscurus (Red-breasted Dotterel),2
Simple CNN from scratch,184,Anthus pratensis (Meadow Pipit),Motacillidae,Anthus,10,0,0.0,115,Libelloides coccajus (Owly Sulphur),2
Simple CNN from scratch,185,Oenanthe familiaris (Familiar Chat),Muscicapidae,Oenanthe,10,0,0.0,240,Tantilla gracilis (Flat-headed Snake),2
Simple CNN from scratch,186,Poecile hudsonicus (Boreal Chickadee),Paridae,Poecile,10,0,0.0,172,Corvus ossifragus (Fish Crow),2
Simple CNN from scratch,187,Poecile rufescens (Chestnut-backed Chickadee),Paridae,Poecile,10,0,0.0,217,Phalacrocorax penicillatus (Brandt's Cormorant),2
Simple CNN from scratch,189,Setophaga citrina (Hooded Warbler),Parulidae,Setophaga,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,191,Setophaga ruticilla (American Redstart),Parulidae,Setophaga,10,0,0.0,188,Setophaga cerulea (Cerulean Warbler),2
Simple CNN from scratch,195,Pipilo erythrophthalmus (Eastern Towhee),Passerellidae,Pipilo,10,0,0.0,203,Contopus cooperi (Olive-sided Flycatcher),2
Simple CNN from scratch,197,Petroica macrocephala (Tomtit),Petroicidae,Petroica,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,198,Regulus ignicapilla (Common Firecrest),Regulidae,Regulus,10,0,0.0,240,Tantilla gracilis (Flat-headed Snake),2
Simple CNN from scratch,199,Sitta pusilla (Brown-headed Nuthatch),Sittidae,Sitta,10,0,0.0,217,Phalacrocorax penicillatus (Brandt's Cormorant),2
Simple CNN from scratch,200,Chamaea fasciata (Wrentit),Sylviidae,Chamaea,10,0,0.0,413,Salvia apiana (white sage),2
Simple CNN from scratch,201,Saltator coerulescens (Grayish Saltator),Thraupidae,Saltator,10,0,0.0,118,Enallagma geminatum (Skimming Bluet),2
Simple CNN from scratch,202,Thraupis episcopus (Blue-gray Tanager),Thraupidae,Thraupis,10,0,0.0,100,Melanis pixe (Red-bordered Pixie),2
Simple CNN from scratch,204,Contopus sordidulus (Western Wood-Pewee),Tyrannidae,Contopus,10,0,0.0,76,Cyaniris semiargus (Mazarine Blue),2
Simple CNN from scratch,206,Fluvicola nengeta (Masked Water-Tyrant),Tyrannidae,Fluvicola,10,0,0.0,221,Tragelaphus oryx (Eland),2
Simple CNN from scratch,207,Myiarchus cinerascens (Ash-throated Flycatcher),Tyrannidae,Myiarchus,10,0,0.0,203,Contopus cooperi (Olive-sided Flycatcher),2
Simple CNN from scratch,210,Cochlearius cochlearius (Boat-billed Heron),Ardeidae,Cochlearius,10,0,0.0,204,Contopus sordidulus (Western Wood-Pewee),2
Simple CNN from scratch,211,Nycticorax nycticorax (Black-crowned Night Heron),Ardeidae,Nycticorax,10,0,0.0,274,Xylobolus frustulatus (ceramic parchment),2
Simple CNN from scratch,213,Phoenicopterus ruber (American Flamingo),Phoenicopteridae,Phoenicopterus,10,0,0.0,47,Pyrausta volupialis (Volupial Pyrausta Moth),2
Simple CNN from scratch,214,Dryobates pubescens (Downy Woodpecker),Picidae,Dryobates,10,0,0.0,217,Phalacrocorax penicillatus (Brandt's Cormorant),2
Simple CNN from scratch,215,Megascops asio (Eastern Screech-Owl),Strigidae,Megascops,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,222,Odocoileus virginianus (White-tailed Deer),Cervidae,Odocoileus,10,0,0.0,274,Xylobolus frustulatus (ceramic parchment),2
Simple CNN from scratch,223,Canis lupus (Gray Wolf),Canidae,Canis,10,0,0.0,46,Perispasta caeculalis (Titian Peale's Crambid),2
Simple CNN from scratch,226,Mephitis macroura (Hooded Skunk),Mephitidae,Mephitis,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,227,Phocarctos hookeri (New Zealand Sea Lion),Otariidae,Phocarctos,10,0,0.0,159,Haematopus palliatus (American Oystercatcher),2
Simple CNN from scratch,228,Galeopterus variegatus (Sunda Flying Lemur),Cynocephalidae,Galeopterus,10,0,0.0,76,Cyaniris semiargus (Mazarine Blue),2
Simple CNN from scratch,230,Castor canadensis (American Beaver),Castoridae,Castor,10,0,0.0,217,Phalacrocorax penicillatus (Brandt's Cormorant),2
Simple CNN from scratch,231,Myodes glareolus (Bank Vole),Cricetidae,Myodes,10,0,0.0,217,Phalacrocorax penicillatus (Brandt's Cormorant),2
Simple CNN from scratch,233,Sciurus aureogaster (Red-bellied Squirrel),Sciuridae,Sciurus,10,0,0.0,214,Dryobates pubescens (Downy Woodpecker),2
Simple CNN from scratch,235,Crocodylus moreletii (Belize Crocodile),Crocodylidae,Crocodylus,10,0,0.0,217,Phalacrocorax penicillatus (Brandt's Cormorant),2
Simple CNN from scratch,237,Gerrhonotus infernalis (Texas Alligator Lizard),Anguidae,Gerrhonotus,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,238,Dendrelaphis pictus (Common Bronze-back),Colubridae,Dendrelaphis,10,0,0.0,268,Roridomyces austrororidus,2
Simple CNN from scratch,241,Zamenis longissimus (Aesculapian Snake),Colubridae,Zamenis,10,0,0.0,274,Xylobolus frustulatus (ceramic parchment),2
Simple CNN from scratch,242,Basiliscus vittatus (Brown Basilisk),Corytophanidae,Basiliscus,10,0,0.0,274,Xylobolus frustulatus (ceramic parchment),2
Simple CNN from scratch,244,Iguana iguana (Green Iguana),Iguanidae,Iguana,10,0,0.0,361,Stellaria graminea (lesser stitchwort),2
Simple CNN from scratch,250,Clinocardium nuttallii (Nuttall's Cockle),Cardiidae,Clinocardium,10,0,0.0,247,Crotalus oreganus (Western Rattlesnake),2
Simple CNN from scratch,257,Rumina decollata (Decollate Snail),Achatinidae,Rumina,10,0,0.0,253,Californiconus californicus (California Cone),2
Simple CNN from scratch,258,Cepaea hortensis (White-lipped Snail),Helicidae,Cepaea,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,259,Helix lucorum (Turkish Snail),Helicidae,Helix,10,0,0.0,274,Xylobolus frustulatus (ceramic parchment),2
Simple CNN from scratch,264,Agaricus xanthodermus (Yellow Stainer),Agaricaceae,Agaricus,10,0,0.0,265,Chlorophyllum molybdites (green-spored parasol),2
Simple CNN from scratch,267,Lichenomphalia umbellifera (Lichen Agaric),Hygrophoraceae,Lichenomphalia,10,0,0.0,268,Roridomyces austrororidus,2
Simple CNN from scratch,269,Chalciporus piperatus (Peppery Bolete),Boletaceae,Chalciporus,10,0,0.0,57,Colotois pennaria (Feathered Thorn),2
Simple CNN from scratch,275,Rhizomnium glabrescens (fan moss),Mniaceae,Rhizomnium,10,0,0.0,426,Veronica filiformis (Slender speedwell),2
Simple CNN from scratch,277,Codium fragile (Sponge Weed),Codiaceae,Codium,10,0,0.0,171,Certhia americana (Brown Creeper),2
Simple CNN from scratch,278,Radula complanata (Flat-leaved Scalewort),Radulaceae,Radula,10,0,0.0,396,Melilotus albus (white sweet clover),2
Simple CNN from scratch,281,Allium cernuum (nodding onion),Amaryllidaceae,Allium,10,0,0.0,426,Veronica filiformis (Slender speedwell),2
Simple CNN from scratch,283,Asparagus acutifolius (Spiny Asparagus),Asparagaceae,Asparagus,10,0,0.0,325,Eupatorium altissimum (tall boneset),2
Simple CNN from scratch,284,Asparagus officinalis (asparagus),Asparagaceae,Asparagus,10,0,0.0,115,Libelloides coccajus (Owly Sulphur),2
Simple CNN from scratch,286,Muscari neglectum (Grape hyacinth),Asparagaceae,Muscari,10,0,0.0,454,Aquilegia vulgaris (common columbine),2
Simple CNN from scratch,288,Phormium cookianum (Mountain flax),Asphodelaceae,Phormium,10,0,0.0,382,Ceratiola ericoides (sand heath),2
Simple CNN from scratch,290,Cephalanthera rubra (Red Helleborine),Orchidaceae,Cephalanthera,10,0,0.0,454,Aquilegia vulgaris (common columbine),2
Simple CNN from scratch,291,Dactylorhiza fuchsii (Common Spotted Orchid),Orchidaceae,Dactylorhiza,10,0,0.0,454,Aquilegia vulgaris (common columbine),2
Simple CNN from scratch,292,Goodyera tesselata (checkered rattlesnake plantain),Orchidaceae,Goodyera,10,0,0.0,274,Xylobolus frustulatus (ceramic parchment),2
Simple CNN from scratch,297,Erythronium oregonum (giant white fawn lily),Liliaceae,Erythronium,10,0,0.0,115,Libelloides coccajus (Owly Sulphur),2
Simple CNN from scratch,298,Fritillaria recurva (scarlet fritillary),Liliaceae,Fritillaria,10,0,0.0,454,Aquilegia vulgaris (common columbine),2
Simple CNN from scratch,302,Trillium undulatum (painted trillium),Melanthiaceae,Trillium,10,0,0.0,454,Aquilegia vulgaris (common columbine),2
Simple CNN from scratch,303,Smilax glauca (sawbrier),Smilacaceae,Smilax,10,0,0.0,274,Xylobolus frustulatus (ceramic parchment),2
Simple CNN from scratch,306,Paspalum dilatatum (Dallis grass),Poaceae,Paspalum,10,0,0.0,396,Melilotus albus (white sweet clover),2
Simple CNN from scratch,308,Setaria viridis (Green Bristle Grass),Poaceae,Setaria,10,0,0.0,454,Aquilegia vulgaris (common columbine),2
Simple CNN from scratch,310,Themeda triandra (Kangaroo Grass),Poaceae,Themeda,10,0,0.0,279,Ephedra trifurca (longleaf ephedra),2
Simple CNN from scratch,311,Dendrolycopodium obscurum (princess pine),Lycopodiaceae,Dendrolycopodium,10,0,0.0,314,Fatsia japonica (Japanese aralia),2
Simple CNN from scratch,312,Chaerophyllum aromaticum (Broad-leaved Chervil),Apiaceae,Chaerophyllum,10,0,0.0,314,Fatsia japonica (Japanese aralia),2
Simple CNN from scratch,315,Panax trifolius (dwarf ginseng),Araliaceae,Panax,10,0,0.0,268,Roridomyces austrororidus,2
Simple CNN from scratch,316,Schefflera actinophylla (Octopus Tree),Araliaceae,Schefflera,10,0,0.0,314,Fatsia japonica (Japanese aralia),2
Simple CNN from scratch,317,Ilex opaca (American holly),Aquifoliaceae,Ilex,10,0,0.0,378,Viburnum acerifolium (mapleleaf viburnum),2
Simple CNN from scratch,320,Artemisia vulgaris (common mugwort),Asteraceae,Artemisia,10,0,0.0,451,Actaea racemosa (black cohosh),2
Simple CNN from scratch,324,Erigeron sumatrensis (tropical horseweed),Asteraceae,Erigeron,10,0,0.0,115,Libelloides coccajus (Owly Sulphur),2
Simple CNN from scratch,329,Hymenopappus artemisiifolius (Old Plainsman),Asteraceae,Hymenopappus,10,0,0.0,115,Libelloides coccajus (Owly Sulphur),2
Simple CNN from scratch,330,Leucanthemum vulgare (oxeye daisy),Asteraceae,Leucanthemum,10,0,0.0,426,Veronica filiformis (Slender speedwell),2
Simple CNN from scratch,331,Melanthera nivea (Snow Squarestem),Asteraceae,Melanthera,10,0,0.0,118,Enallagma geminatum (Skimming Bluet),2
Simple CNN from scratch,332,Nabalus albus (white rattlesnakeroot),Asteraceae,Nabalus,10,0,0.0,210,Cochlearius cochlearius (Boat-billed Heron),2
Simple CNN from scratch,337,Silphium terebinthinaceum (prairie dock),Asteraceae,Silphium,10,0,0.0,361,Stellaria graminea (lesser stitchwort),2
Simple CNN from scratch,339,Sonchus asper (prickly sowthistle),Asteraceae,Sonchus,10,0,0.0,483,Solanum dimidiatum (western horsenettle),2
Simple CNN from scratch,343,Jasione montana (Sheep's-bit),Campanulaceae,Jasione,10,0,0.0,76,Cyaniris semiargus (Mazarine Blue),2
Simple CNN from scratch,347,Cakile maritima (European Searocket),Brassicaceae,Cakile,10,0,0.0,325,Eupatorium altissimum (tall boneset),2
Simple CNN from scratch,348,Cardamine hirsuta (hairy bittercress),Brassicaceae,Cardamine,10,0,0.0,314,Fatsia japonica (Japanese aralia),2
Simple CNN from scratch,350,Dithyrea californica (California shieldpod),Brassicaceae,Dithyrea,10,0,0.0,158,Vanellus coronatus (Crowned Lapwing),2
Simple CNN from scratch,353,Anredera cordifolia (Mignonette vine),Basellaceae,Anredera,10,0,0.0,480,Tolmiea menziesii (youth on age),2
Simple CNN from scratch,362,Montia parvifolia (Small-leaved Blinks),Montiaceae,Montia,10,0,0.0,426,Veronica filiformis (Slender speedwell),2
Simple CNN from scratch,364,Bistorta vivipara (alpine bistort),Polygonaceae,Bistorta,10,0,0.0,361,Stellaria graminea (lesser stitchwort),2
Simple CNN from scratch,365,Eriogonum deflexum (skeleton weed),Polygonaceae,Eriogonum,10,0,0.0,240,Tantilla gracilis (Flat-headed Snake),2
Simple CNN from scratch,366,Fallopia cilinodis (Fringed Bindweed),Polygonaceae,Fallopia,10,0,0.0,480,Tolmiea menziesii (youth on age),2
Simple CNN from scratch,367,Persicaria maculosa (redshank),Polygonaceae,Persicaria,10,0,0.0,480,Tolmiea menziesii (youth on age),2
Simple CNN from scratch,371,Rumex hymenosepalus (canaigre dock),Polygonaceae,Rumex,10,0,0.0,325,Eupatorium altissimum (tall boneset),2
Simple CNN from scratch,377,Symphoricarpos occidentalis (Western Snowberry),Caprifoliaceae,Symphoricarpos,10,0,0.0,361,Stellaria graminea (lesser stitchwort),2
Simple CNN from scratch,384,Erica coccinea (Red Heath),Ericaceae,Erica,10,0,0.0,450,Mimetes cucullatus (red pagoda),2
Simple CNN from scratch,385,Gaultheria antipoda,Ericaceae,Gaultheria,10,0,0.0,325,Eupatorium altissimum (tall boneset),2
Simple CNN from scratch,387,Leptecophylla juniperina (Prickly mingimingi),Ericaceae,Leptecophylla,10,0,0.0,396,Melilotus albus (white sweet clover),2
Simple CNN from scratch,391,Phlox longifolia (longleaf phlox),Polemoniaceae,Phlox,10,0,0.0,454,Aquilegia vulgaris (common columbine),2
Simple CNN from scratch,392,Androsace septentrionalis (pygmy-flower rock-jasmine),Primulaceae,Androsace,10,0,0.0,274,Xylobolus frustulatus (ceramic parchment),2
Simple CNN from scratch,395,Cytisus scoparius (Scotch Broom),Fabaceae,Cytisus,10,0,0.0,441,Salix nigra (black willow),2
Simple CNN from scratch,398,Robinia pseudoacacia (black locust),Fabaceae,Robinia,10,0,0.0,115,Libelloides coccajus (Owly Sulphur),2
Simple CNN from scratch,401,Polygala rugelii (Yellow milkwort),Polygalaceae,Polygala,10,0,0.0,8,Chauliognathus pensylvanicus (Goldenrod Soldier Beetle),2
Simple CNN from scratch,403,Quercus phellos (willow oak),Fagaceae,Quercus,10,0,0.0,426,Veronica filiformis (Slender speedwell),2
Simple CNN from scratch,406,Frasera caroliniensis (American columbo),Gentianaceae,Frasera,10,0,0.0,76,Cyaniris semiargus (Mazarine Blue),2
Simple CNN from scratch,407,Coprosma dumosa,Rubiaceae,Coprosma,10,0,0.0,413,Salvia apiana (white sage),2
Simple CNN from scratch,411,Melissa officinalis (lemon balm),Lamiaceae,Melissa,10,0,0.0,361,Stellaria graminea (lesser stitchwort),2
Simple CNN from scratch,412,Monarda punctata (spotted horse mint),Lamiaceae,Monarda,10,0,0.0,325,Eupatorium altissimum (tall boneset),2
Simple CNN from scratch,414,Salvia columbariae (chia),Lamiaceae,Salvia,10,0,0.0,274,Xylobolus frustulatus (ceramic parchment),2
Simple CNN from scratch,417,Vitex agnus-castus (Lilac chaste tree),Lamiaceae,Vitex,10,0,0.0,454,Aquilegia vulgaris (common columbine),2
Simple CNN from scratch,418,Castilleja arvensis (field Indian paintbrush),Orobanchaceae,Castilleja,10,0,0.0,476,Aesculus pavia (Red Buckeye),2
Simple CNN from scratch,421,Odontites vulgaris (Red Odontites),Orobanchaceae,Odontites,10,0,0.0,115,Libelloides coccajus (Owly Sulphur),2
Simple CNN from scratch,422,Pedicularis densiflora (Indian Warrior),Orobanchaceae,Pedicularis,10,0,0.0,274,Xylobolus frustulatus (ceramic parchment),2
Simple CNN from scratch,423,Erythranthe cardinalis (scarlet monkeyflower),Phrymaceae,Erythranthe,10,0,0.0,298,Fritillaria recurva (scarlet fritillary),2
Simple CNN from scratch,424,Phryma leptostachya (American lopseed),Phrymaceae,Phryma,10,0,0.0,361,Stellaria graminea (lesser stitchwort),2
Simple CNN from scratch,428,Verbascum nigrum (Dark Mullein),Scrophulariaceae,Verbascum,10,0,0.0,8,Chauliognathus pensylvanicus (Goldenrod Soldier Beetle),2
Simple CNN from scratch,432,Asimina triloba (common pawpaw),Annonaceae,Asimina,10,0,0.0,76,Cyaniris semiargus (Mazarine Blue),2
Simple CNN from scratch,433,Magnolia tripetala (umbrella magnolia),Magnoliaceae,Magnolia,10,0,0.0,361,Stellaria graminea (lesser stitchwort),2
Simple CNN from scratch,434,Acalypha rhomboidea (common copperleaf),Euphorbiaceae,Acalypha,10,0,0.0,314,Fatsia japonica (Japanese aralia),2
Simple CNN from scratch,435,Croton glandulosus (Tropic Croton),Euphorbiaceae,Croton,10,0,0.0,470,Laportea canadensis (Canadian wood nettle),2
Simple CNN from scratch,439,Salix bebbiana (bebb's willow),Salicaceae,Salix,10,0,0.0,66,Iambrix salsala (Chestnut Bob),2
Simple CNN from scratch,442,Viola rotundifolia (Round-leaved Violet),Violaceae,Viola,10,0,0.0,262,Teloschistes flavicans (Golden Hair-lichen),2
Simple CNN from scratch,446,Oenothera rosea (rose evening primrose),Onagraceae,Oenothera,10,0,0.0,454,Aquilegia vulgaris (common columbine),2
Simple CNN from scratch,449,Leucadendron laureolum (Golden Sunshinebush),Proteaceae,Leucadendron,10,0,0.0,325,Eupatorium altissimum (tall boneset),2
Simple CNN from scratch,456,Clematis virginiana (Virginia virgin's-bower),Ranunculaceae,Clematis,10,0,0.0,361,Stellaria graminea (lesser stitchwort),2
Simple CNN from scratch,457,Pulsatilla patens (eastern pasqueflower),Ranunculaceae,Pulsatilla,10,0,0.0,274,Xylobolus frustulatus (ceramic parchment),2
Simple CNN from scratch,459,Morus indica (Korean mulberry),Moraceae,Morus,10,0,0.0,76,Cyaniris semiargus (Mazarine Blue),2
Simple CNN from scratch,460,Crataegus marshallii (parsley hawthorn),Rosaceae,Crataegus,10,0,0.0,483,Solanum dimidiatum (western horsenettle),2
Simple CNN from scratch,462,Potentilla canadensis (dwarf cinquefoil),Rosaceae,Potentilla,10,0,0.0,66,Iambrix salsala (Chestnut Bob),2
Simple CNN from scratch,464,Prunus pumila (sand cherry),Rosaceae,Prunus,10,0,0.0,201,Saltator coerulescens (Grayish Saltator),2
Simple CNN from scratch,465,Prunus spinosa (Blackthorn),Rosaceae,Prunus,10,0,0.0,426,Veronica filiformis (Slender speedwell),2
Simple CNN from scratch,466,Rubus bifrons (Himalayan-berry),Rosaceae,Rubus,10,0,0.0,490,Abies concolor (white fir),2
Simple CNN from scratch,468,Ulmus americana (American elm),Ulmaceae,Ulmus,10,0,0.0,470,Laportea canadensis (Canadian wood nettle),2
Simple CNN from scratch,469,Ulmus pumila (Siberian elm),Ulmaceae,Ulmus,10,0,0.0,361,Stellaria graminea (lesser stitchwort),2
Simple CNN from scratch,471,Urtica urens (Dwarf Nettle),Urticaceae,Urtica,10,0,0.0,314,Fatsia japonica (Japanese aralia),2
Simple CNN from scratch,477,Crassula ovata (jade plant),Crassulaceae,Crassula,10,0,0.0,282,Hymenocallis liriosme (spring spiderlily),2
Simple CNN from scratch,479,Ribes uva-crispa (Goose-berry),Grossulariaceae,Ribes,10,0,0.0,483,Solanum dimidiatum (western horsenettle),2
Simple CNN from scratch,481,Ipomoea coccinea (red morning glory),Convolvulaceae,Ipomoea,10,0,0.0,39,Augochlora pura (Pure Green Sweat Bee),2
Simple CNN from scratch,482,Ipomoea obscura (Obscure Morning Glory),Convolvulaceae,Ipomoea,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,484,Solanum elaeagnifolium (White Horse-nettle),Solanaceae,Solanum,10,0,0.0,219,Ginglymostoma cirratum (Nurse Shark),2
Simple CNN from scratch,485,Ampelopsis glandulosa (Porcelain Berry),Vitaceae,Ampelopsis,10,0,0.0,314,Fatsia japonica (Japanese aralia),2
Simple CNN from scratch,488,Taxodium distichum (baldcypress),Cupressaceae,Taxodium,10,0,0.0,273,Hericium americanum (Bear's Head Tooth),2
Simple CNN from scratch,489,Taxodium mucronatum (Montezuma cypress),Cupressaceae,Taxodium,10,0,0.0,441,Salix nigra (black willow),2
Simple CNN from scratch,493,Gleichenia dicarpa (tangle fern),Gleicheniaceae,Gleichenia,10,0,0.0,426,Veronica filiformis (Slender speedwell),2
Simple CNN from scratch,495,Lomaria discolor (Crown Fern),Blechnaceae,Lomaria,10,0,0.0,426,Veronica filiformis (Slender speedwell),2
