class_index,category_id,species_name,common_name,family,genus,precision,recall,f1,support,class_accuracy
238,4904,Dendrelaphis pictus,Common Bronze-back,Colubridae,Dendrelaphis,0.0,0.0,0.0,10,0.0
239,4925,Lampropeltis triangulum,Eastern Milksnake,Colubridae,Lampropeltis,0.0,0.0,0.0,10,0.0
240,4964,Tantilla gracilis,Flat-headed Snake,Colubridae,Tantilla,0.0,0.0,0.0,10,0.0
241,4977,Zamenis longissimus,Aesculapian Snake,Colubridae,Zamenis,0.0,0.0,0.0,10,0.0
242,4981,Basiliscus vittatus,Brown Basilisk,Corytophanidae,Basiliscus,0.3333333333333333,0.1,0.15384615384615385,10,0.1
243,4995,Micrurus tener,Texas Coralsnake,Elapidae,Micrurus,0.0,0.0,0.0,10,0.0
244,5016,Iguana iguana,Green Iguana,Iguanidae,Iguana,0.0,0.0,0.0,10,0.0
245,5028,Pseudaspis cana,Mole Snake,Lamprophiidae,Pseudaspis,0.0,0.0,0.0,10,0.0
246,5080,Plestiodon obsoletus,Great Plains Skink,Scincidae,Plestiodon,0.0,0.0,0.0,10,0.0
247,5118,Crotalus oreganus,Western Rattlesnake,Viperidae,Crotalus,0.0,0.0,0.0,10,0.0
248,5124,Sistrurus catenatus,Massasauga,Viperidae,Sistrurus,0.0,0.0,0.0,10,0.0
249,5172,Actinia equina,Beadlet anemone,Actiniidae,Actinia,0.0,0.0,0.0,10,0.0
250,5220,Clinocardium nuttallii,Nuttall's Cockle,Cardiidae,Clinocardium,0.0,0.0,0.0,10,0.0
251,5273,Aliger gigas,Queen Conch,Strombidae,Aliger,0.0,0.0,0.0,10,0.0
252,5277,Buccinum undatum,Common Whelk,Buccinidae,Buccinum,0.1111111111111111,0.1,0.10526315789473684,10,0.1
253,5283,Californiconus californicus,California Cone,Conidae,Californiconus,0.0,0.0,0.0,10,0.0
254,5291,Americoliva sayana,Lettered Olive,Olividae,Americoliva,0.0,0.0,0.0,10,0.0
255,5312,Phidiana hiltoni,Hilton's Aeolid,Facelinidae,Phidiana,0.0,0.0,0.0,10,0.0
256,5323,Phyllidia varicosa,Varicose Wart Slug,Phyllidiidae,Phyllidia,0.10256410256410256,0.4,0.16326530612244897,10,0.4
257,5330,Rumina decollata,Decollate Snail,Achatinidae,Rumina,0.0,0.0,0.0,10,0.0
258,5347,Cepaea hortensis,White-lipped Snail,Helicidae,Cepaea,0.0,0.0,0.0,10,0.0
259,5350,Helix lucorum,Turkish Snail,Helicidae,Helix,0.0,0.0,0.0,10,0.0
260,5387,Tonicella lineata,Lined Chiton,Tonicellidae,Tonicella,0.0,0.0,0.0,10,0.0
261,5433,Peltigera praetextata,scaly pelt lichen,Peltigeraceae,Peltigera,0.06896551724137931,0.2,0.10256410256410256,10,0.2
262,5441,Teloschistes flavicans,Golden Hair-lichen,Teloschistaceae,Teloschistes,0.0,0.0,0.0,10,0.0
263,5445,Umbilicaria mammulata,Smooth Rock Tripe,Umbilicariaceae,Umbilicaria,0.0,0.0,0.0,10,0.0
264,5474,Agaricus xanthodermus,Yellow Stainer,Agaricaceae,Agaricus,0.0,0.0,0.0,10,0.0
265,5477,Chlorophyllum molybdites,green-spored parasol,Agaricaceae,Chlorophyllum,0.14285714285714285,0.1,0.11764705882352941,10,0.1
266,5498,Amanita rubescens,blusher,Amanitaceae,Amanita,0.08823529411764706,0.3,0.13636363636363635,10,0.3
267,5523,Lichenomphalia umbellifera,Lichen Agaric,Hygrophoraceae,Lichenomphalia,0.0,0.0,0.0,10,0.0
268,5541,Roridomyces austrororidus,Roridomyces austrororidus,Mycenaceae,Roridomyces,0.0,0.0,0.0,10,0.0
269,5599,Chalciporus piperatus,Peppery Bolete,Boletaceae,Chalciporus,0.0,0.0,0.0,10,0.0
270,5633,Turbinellus floccosus,Scaly Chanterelle,Gomphaceae,Turbinellus,0.03225806451612903,0.1,0.04878048780487805,10,0.1
271,5648,Phallus impudicus,stinkhorn,Phallaceae,Phallus,0.025,0.1,0.04,10,0.1
272,5676,Fomes fomentarius,Hoof Fungus,Polyporaceae,Fomes,0.14814814814814814,0.4,0.21621621621621623,10,0.4
273,5700,Hericium americanum,Bear's Head Tooth,Hericiaceae,Hericium,0.09090909090909091,0.3,0.13953488372093023,10,0.3
274,5714,Xylobolus frustulatus,ceramic parchment,Stereaceae,Xylobolus,0.0,0.0,0.0,10,0.0
275,5734,Rhizomnium glabrescens,fan moss,Mniaceae,Rhizomnium,0.0,0.0,0.0,10,0.0
276,5756,Thuidium delicatulum,delicate fern moss,Thuidiaceae,Thuidium,0.0,0.0,0.0,10,0.0
277,5764,Codium fragile,Sponge Weed,Codiaceae,Codium,0.0,0.0,0.0,10,0.0
278,5769,Radula complanata,Flat-leaved Scalewort,Radulaceae,Radula,0.0,0.0,0.0,10,0.0
279,5783,Ephedra trifurca,longleaf ephedra,Ephedraceae,Ephedra,0.05263157894736842,0.1,0.06896551724137931,10,0.1
280,5824,Cocos nucifera,coconut palm,Arecaceae,Cocos,0.16666666666666666,0.1,0.125,10,0.1
281,5837,Allium cernuum,nodding onion,Amaryllidaceae,Allium,0.0,0.0,0.0,10,0.0
282,5856,Hymenocallis liriosme,spring spiderlily,Amaryllidaceae,Hymenocallis,0.0,0.0,0.0,10,0.0
283,5878,Asparagus acutifolius,Spiny Asparagus,Asparagaceae,Asparagus,0.0,0.0,0.0,10,0.0
284,5881,Asparagus officinalis,asparagus,Asparagaceae,Asparagus,0.0,0.0,0.0,10,0.0
285,5887,Camassia quamash,small camas,Asparagaceae,Camassia,0.14285714285714285,0.2,0.16666666666666666,10,0.2
286,5916,Muscari neglectum,Grape hyacinth,Asparagaceae,Muscari,0.0,0.0,0.0,10,0.0
287,5948,Asphodelus ramosus,Branched Asphodel,Asphodelaceae,Asphodelus,0.0,0.0,0.0,10,0.0
288,5952,Phormium cookianum,Mountain flax,Asphodelaceae,Phormium,0.16666666666666666,0.2,0.18181818181818182,10,0.2
289,5962,Crocus vernus,Spring Crocus,Iridaceae,Crocus,0.0,0.0,0.0,10,0.0
290,6005,Cephalanthera rubra,Red Helleborine,Orchidaceae,Cephalanthera,0.0,0.0,0.0,10,0.0
291,6018,Dactylorhiza fuchsii,Common Spotted Orchid,Orchidaceae,Dactylorhiza,0.0,0.0,0.0,10,0.0
292,6042,Goodyera tesselata,checkered rattlesnake plantain,Orchidaceae,Goodyera,0.020833333333333332,0.1,0.034482758620689655,10,0.1
293,6054,Neottia nidus-avis,bird's-nest orchid,Orchidaceae,Neottia,0.0,0.0,0.0,10,0.0
294,6060,Ophrys insectifera,Fly Orchid,Orchidaceae,Ophrys,0.0,0.0,0.0,10,0.0
295,6094,Spathoglottis plicata,Philippine Ground Orchid,Orchidaceae,Spathoglottis,0.0,0.0,0.0,10,0.0
296,6097,Spiranthes lacera,Slender Ladies' Tresses,Orchidaceae,Spiranthes,0.0,0.0,0.0,10,0.0
297,6157,Erythronium oregonum,giant white fawn lily,Liliaceae,Erythronium,0.0,0.0,0.0,10,0.0
298,6165,Fritillaria recurva,scarlet fritillary,Liliaceae,Fritillaria,0.0,0.0,0.0,10,0.0
299,6168,Lilium bulbiferum,fire lily,Liliaceae,Lilium,0.0,0.0,0.0,10,0.0
300,6176,Lilium pardalinum,Leopard Lily,Liliaceae,Lilium,0.0,0.0,0.0,10,0.0
301,6202,Trillium nivale,snow trillium,Melanthiaceae,Trillium,0.0,0.0,0.0,10,0.0
302,6206,Trillium undulatum,painted trillium,Melanthiaceae,Trillium,0.0,0.0,0.0,10,0.0
303,6215,Smilax glauca,sawbrier,Smilacaceae,Smilax,0.25,0.1,0.14285714285714285,10,0.1
304,6238,Carex digitata,Fingered Sedge,Cyperaceae,Carex,0.0,0.0,0.0,10,0.0
305,6295,Schoenoplectus pungens,common three-square,Cyperaceae,Schoenoplectus,0.0,0.0,0.0,10,0.0
306,6407,Paspalum dilatatum,Dallis grass,Poaceae,Paspalum,0.0,0.0,0.0,10,0.0
307,6416,Poa annua,Annual Meadow-grass,Poaceae,Poa,0.0,0.0,0.0,10,0.0
308,6425,Setaria viridis,Green Bristle Grass,Poaceae,Setaria,0.0,0.0,0.0,10,0.0
309,6431,Stenotaphrum secundatum,Saint Augustine grass,Poaceae,Stenotaphrum,0.0,0.0,0.0,10,0.0
310,6433,Themeda triandra,Kangaroo Grass,Poaceae,Themeda,0.0,0.0,0.0,10,0.0
311,6461,Dendrolycopodium obscurum,princess pine,Lycopodiaceae,Dendrolycopodium,0.0,0.0,0.0,10,0.0
312,6492,Chaerophyllum aromaticum,Broad-leaved Chervil,Apiaceae,Chaerophyllum,0.0,0.0,0.0,10,0.0
313,6543,Torilis japonica,upright hedge-parsley,Apiaceae,Torilis,0.0,0.0,0.0,10,0.0
314,6554,Fatsia japonica,Japanese aralia,Araliaceae,Fatsia,0.0,0.0,0.0,10,0.0
315,6562,Panax trifolius,dwarf ginseng,Araliaceae,Panax,0.1,0.1,0.1,10,0.1
316,6568,Schefflera actinophylla,Octopus Tree,Araliaceae,Schefflera,0.0,0.0,0.0,10,0.0
317,6585,Ilex opaca,American holly,Aquifoliaceae,Ilex,0.0,0.0,0.0,10,0.0
318,6590,Achillea millefolium,common yarrow,Asteraceae,Achillea,0.0,0.0,0.0,10,0.0
319,6609,Ambrosia salsola,common burrobrush,Asteraceae,Ambrosia,0.0,0.0,0.0,10,0.0
320,6639,Artemisia vulgaris,common mugwort,Asteraceae,Artemisia,0.0,0.0,0.0,10,0.0
321,6655,Bidens aristosa,tickseed beggar-ticks,Asteraceae,Bidens,0.0,0.0,0.0,10,0.0
322,6716,Cirsium texanum,Texas Thistle,Asteraceae,Cirsium,0.0,0.0,0.0,10,0.0
323,6734,Crepis tectorum,narrow-leaved hawksbeard,Asteraceae,Crepis,0.043478260869565216,0.1,0.06060606060606061,10,0.1
324,6779,Erigeron sumatrensis,tropical horseweed,Asteraceae,Erigeron,0.0,0.0,0.0,10,0.0
325,6785,Eupatorium altissimum,tall boneset,Asteraceae,Eupatorium,0.0,0.0,0.0,10,0.0
326,6787,Eupatorium capillifolium,dogfennel,Asteraceae,Eupatorium,0.03225806451612903,0.1,0.04878048780487805,10,0.1
327,6800,Gaillardia aristata,great blanketflower,Asteraceae,Gaillardia,0.0,0.0,0.0,10,0.0
328,6818,Helenium amarum,Bitterweed,Asteraceae,Helenium,0.0,0.0,0.0,10,0.0
329,6843,Hymenopappus artemisiifolius,Old Plainsman,Asteraceae,Hymenopappus,0.0,0.0,0.0,10,0.0
330,6874,Leucanthemum vulgare,oxeye daisy,Asteraceae,Leucanthemum,0.0,0.0,0.0,10,0.0
331,6893,Melanthera nivea,Snow Squarestem,Asteraceae,Melanthera,0.0,0.0,0.0,10,0.0
332,6901,Nabalus albus,white rattlesnakeroot,Asteraceae,Nabalus,0.0,0.0,0.0,10,0.0
333,6912,Ozothamnus leptophyllus,Tauhinu,Asteraceae,Ozothamnus,0.0,0.0,0.0,10,0.0
334,6918,Packera tampicana,Great Plains Ragwort,Asteraceae,Packera,0.0,0.0,0.0,10,0.0
335,6948,Polymnia canadensis,leafcup,Asteraceae,Polymnia,0.0,0.0,0.0,10,0.0
336,6972,Senecio glastifolius,Woad-leaved ragwort,Asteraceae,Senecio,0.0,0.0,0.0,10,0.0
337,6990,Silphium terebinthinaceum,prairie dock,Asteraceae,Silphium,0.0,0.0,0.0,10,0.0
338,7005,Solidago rugosa,common wrinkle-leaved goldenrod,Asteraceae,Solidago,0.015625,0.3,0.0297029702970297,10,0.3
339,7013,Sonchus asper,prickly sowthistle,Asteraceae,Sonchus,0.0,0.0,0.0,10,0.0
340,7039,Taraxacum officinale,common dandelion,Asteraceae,Taraxacum,0.0,0.0,0.0,10,0.0
341,7047,Tithonia tubaeformis,tree marigold,Asteraceae,Tithonia,0.0625,0.1,0.07692307692307693,10,0.1
342,7092,Campanula prenanthoides,California Harebell,Campanulaceae,Campanula,0.0,0.0,0.0,10,0.0
343,7100,Jasione montana,Sheep's-bit,Campanulaceae,Jasione,0.0,0.0,0.0,10,0.0
344,7139,Echium plantagineum,Salvation Jane,Boraginaceae,Echium,0.0,0.0,0.0,10,0.0
345,7172,Myosotis latifolia,broadleaf forget-me-not,Boraginaceae,Myosotis,0.0,0.0,0.0,10,0.0
346,7173,Myosotis scorpioides,water forget-me-not,Boraginaceae,Myosotis,0.0,0.0,0.0,10,0.0
347,7226,Cakile maritima,European Searocket,Brassicaceae,Cakile,0.0,0.0,0.0,10,0.0
348,7236,Cardamine hirsuta,hairy bittercress,Brassicaceae,Cardamine,0.0,0.0,0.0,10,0.0
349,7237,Cardamine impatiens,narrow-leaved bittercress,Brassicaceae,Cardamine,0.0,0.0,0.0,10,0.0
350,7246,Dithyrea californica,California shieldpod,Brassicaceae,Dithyrea,0.0,0.0,0.0,10,0.0
351,7299,Pseudowintera colorata,Mountain Horopito,Winteraceae,Pseudowintera,0.0,0.0,0.0,10,0.0
352,7327,Dysphania ambrosioides,Mexican tea,Amaranthaceae,Dysphania,0.0,0.0,0.0,10,0.0
353,7339,Anredera cordifolia,Mignonette vine,Basellaceae,Anredera,0.0,0.0,0.0,10,0.0
354,7364,Echinocereus enneacanthus,Strawberry Cactus,Cactaceae,Echinocereus,0.0,0.0,0.0,10,0.0
355,7366,Echinocereus pectinatus,Spiny Hedgehog Cactus,Cactaceae,Echinocereus,0.01694915254237288,0.1,0.028985507246376812,10,0.1
356,7371,Echinocereus stramineus,strawberry hedgehog cactus,Cactaceae,Echinocereus,0.011363636363636364,0.1,0.02040816326530612,10,0.1
357,7375,Escobaria vivipara,viviparous foxtail cactus,Cactaceae,Escobaria,0.0,0.0,0.0,10,0.0
358,7376,Ferocactus cylindraceus,California barrel cactus,Cactaceae,Ferocactus,0.0,0.0,0.0,10,0.0
359,7434,Honckenya peploides,Sea Sandwort,Caryophyllaceae,Honckenya,0.0,0.0,0.0,10,0.0
360,7451,Silene flos-cuculi,ragged-Robin,Caryophyllaceae,Silene,0.0,0.0,0.0,10,0.0
361,7464,Stellaria graminea,lesser stitchwort,Caryophyllaceae,Stellaria,0.0,0.0,0.0,10,0.0
362,7496,Montia parvifolia,Small-leaved Blinks,Montiaceae,Montia,0.0,0.0,0.0,10,0.0
363,7513,Limonium perezii,Perez's sea lavender,Plumbaginaceae,Limonium,0.0,0.0,0.0,10,0.0
364,7520,Bistorta vivipara,alpine bistort,Polygonaceae,Bistorta,0.0,0.0,0.0,10,0.0
365,7526,Eriogonum deflexum,skeleton weed,Polygonaceae,Eriogonum,0.0,0.0,0.0,10,0.0
366,7536,Fallopia cilinodis,Fringed Bindweed,Polygonaceae,Fallopia,0.0,0.0,0.0,10,0.0
367,7552,Persicaria maculosa,redshank,Polygonaceae,Persicaria,0.0,0.0,0.0,10,0.0
368,7558,Polygonum aviculare,prostrate knotweed,Polygonaceae,Polygonum,0.0,0.0,0.0,10,0.0
369,7559,Polygonum paronychia,beach knotweed,Polygonaceae,Polygonum,0.0,0.0,0.0,10,0.0
370,7560,Pterostegia drymarioides,woodland pterostegia,Polygonaceae,Pterostegia,0.0,0.0,0.0,10,0.0
371,7567,Rumex hymenosepalus,canaigre dock,Polygonaceae,Rumex,0.0,0.0,0.0,10,0.0
372,7576,Canotia holacantha,crucifixion thorn,Celastraceae,Canotia,0.08333333333333333,0.1,0.09090909090909091,10,0.1
373,7611,Cevallia sinuata,Stinging Serpent,Loasaceae,Cevallia,0.0,0.0,0.0,10,0.0
374,7613,Mentzelia hispida,Streambank Stickleaf,Loasaceae,Mentzelia,0.0,0.0,0.0,10,0.0
375,7619,Coriaria arborea,Tree Tutu,Coriariaceae,Coriaria,0.0,0.0,0.0,10,0.0
376,7625,Ecballium elaterium,squirting cucumber,Cucurbitaceae,Ecballium,0.0,0.0,0.0,10,0.0
377,7663,Symphoricarpos occidentalis,Western Snowberry,Caprifoliaceae,Symphoricarpos,0.16666666666666666,0.1,0.125,10,0.1
378,7678,Viburnum acerifolium,mapleleaf viburnum,Viburnaceae,Viburnum,0.0,0.0,0.0,10,0.0
379,7707,Arbutus unedo,strawberry tree,Ericaceae,Arbutus,0.0,0.0,0.0,10,0.0
380,7709,Arctostaphylos glauca,Big Berry Manzanita,Ericaceae,Arctostaphylos,0.0,0.0,0.0,10,0.0
381,7715,Calluna vulgaris,common heather,Ericaceae,Calluna,0.0,0.0,0.0,10,0.0
382,7718,Ceratiola ericoides,sand heath,Ericaceae,Ceratiola,0.028169014084507043,0.2,0.04938271604938271,10,0.2
383,7723,Dracophyllum longifolium,Inaka,Ericaceae,Dracophyllum,0.0,0.0,0.0,10,0.0
384,7732,Erica coccinea,Red Heath,Ericaceae,Erica,0.009523809523809525,0.1,0.017391304347826087,10,0.1
385,7740,Gaultheria antipoda,Gaultheria antipoda,Ericaceae,Gaultheria,0.0,0.0,0.0,10,0.0
386,7750,Kalmia procumbens,alpine azalea,Ericaceae,Kalmia,0.05,0.1,0.06666666666666667,10,0.1
387,7751,Leptecophylla juniperina,Prickly mingimingi,Ericaceae,Leptecophylla,0.0,0.0,0.0,10,0.0
388,7792,Vaccinium membranaceum,black huckleberry,Ericaceae,Vaccinium,0.0,0.0,0.0,10,0.0
389,7814,Ipomopsis longiflora,flaxflowered ipomopsis,Polemoniaceae,Ipomopsis,0.0,0.0,0.0,10,0.0
390,7830,Phlox drummondii,Drummond's phlox,Polemoniaceae,Phlox,0.0,0.0,0.0,10,0.0
391,7832,Phlox longifolia,longleaf phlox,Polemoniaceae,Phlox,0.0,0.0,0.0,10,0.0
392,7843,Androsace septentrionalis,pygmy-flower rock-jasmine,Primulaceae,Androsace,0.0,0.0,0.0,10,0.0
393,7888,Acacia confusa,Taiwan Acacia,Fabaceae,Acacia,0.0,0.0,0.0,10,0.0
394,7891,Acacia longifolia,longleaf wattle,Fabaceae,Acacia,0.024390243902439025,0.1,0.0392156862745098,10,0.1
395,7943,Cytisus scoparius,Scotch Broom,Fabaceae,Cytisus,0.0,0.0,0.0,10,0.0
396,8024,Melilotus albus,white sweet clover,Fabaceae,Melilotus,0.0,0.0,0.0,10,0.0
397,8047,Platylobium obtusangulum,Common Flat-pea,Fabaceae,Platylobium,0.0,0.0,0.0,10,0.0
398,8057,Robinia pseudoacacia,black locust,Fabaceae,Robinia,0.0,0.0,0.0,10,0.0
399,8083,Thermopsis californica,California goldenbanner,Fabaceae,Thermopsis,0.0,0.0,0.0,10,0.0
400,8130,Polygala nana,candyroot,Polygalaceae,Polygala,0.0,0.0,0.0,10,0.0
401,8132,Polygala rugelii,Yellow milkwort,Polygalaceae,Polygala,0.0,0.0,0.0,10,0.0
402,8193,Quercus michauxii,swamp chestnut oak,Fagaceae,Quercus,0.0,0.0,0.0,10,0.0
403,8198,Quercus phellos,willow oak,Fagaceae,Quercus,0.0,0.0,0.0,10,0.0
404,8220,Morella californica,California Wax Myrtle,Myricaceae,Morella,0.07407407407407407,0.2,0.10810810810810811,10,0.2
405,8226,Garrya elliptica,Coast silk tassel,Garryaceae,Garrya,0.0,0.0,0.0,10,0.0
406,8293,Frasera caroliniensis,American columbo,Gentianaceae,Frasera,0.0,0.0,0.0,10,0.0
407,8325,Coprosma dumosa,Coprosma dumosa,Rubiaceae,Coprosma,0.0,0.0,0.0,10,0.0
408,8327,Coprosma grandifolia,Kanono,Rubiaceae,Coprosma,0.0,0.0,0.0,10,0.0
409,8426,Ajuga genevensis,Blue Bugle,Lamiaceae,Ajuga,0.0,0.0,0.0,10,0.0
410,8427,Ajuga reptans,carpet bugle,Lamiaceae,Ajuga,0.0,0.0,0.0,10,0.0
411,8460,Melissa officinalis,lemon balm,Lamiaceae,Melissa,0.0,0.0,0.0,10,0.0
412,8471,Monarda punctata,spotted horse mint,Lamiaceae,Monarda,0.0,0.0,0.0,10,0.0
413,8482,Salvia apiana,white sage,Lamiaceae,Salvia,0.0,0.0,0.0,10,0.0
414,8486,Salvia columbariae,chia,Lamiaceae,Salvia,0.0,0.0,0.0,10,0.0
415,8512,Stachys palustris,Marsh Woundwort,Lamiaceae,Stachys,0.0,0.0,0.0,10,0.0
416,8523,Trichostema lanatum,woolly blue curls,Lamiaceae,Trichostema,0.0,0.0,0.0,10,0.0
417,8526,Vitex agnus-castus,Lilac chaste tree,Lamiaceae,Vitex,0.0,0.0,0.0,10,0.0
418,8569,Castilleja arvensis,field Indian paintbrush,Orobanchaceae,Castilleja,0.0,0.0,0.0,10,0.0
419,8583,Castilleja purpurea,Purple paintbrush,Orobanchaceae,Castilleja,0.01818181818181818,0.1,0.03076923076923077,10,0.1
420,8592,Epifagus virginiana,Beechdrops,Orobanchaceae,Epifagus,0.0,0.0,0.0,10,0.0
421,8600,Odontites vulgaris,Red Odontites,Orobanchaceae,Odontites,0.0,0.0,0.0,10,0.0
422,8606,Pedicularis densiflora,Indian Warrior,Orobanchaceae,Pedicularis,0.0,0.0,0.0,10,0.0
423,8626,Erythranthe cardinalis,scarlet monkeyflower,Phrymaceae,Erythranthe,0.0,0.0,0.0,10,0.0
424,8633,Phryma leptostachya,American lopseed,Phrymaceae,Phryma,0.0,0.0,0.0,10,0.0
425,8687,Veronica americana,American brooklime,Plantaginaceae,Veronica,0.0,0.0,0.0,10,0.0
426,8693,Veronica filiformis,Slender speedwell,Plantaginaceae,Veronica,0.0,0.0,0.0,10,0.0
427,8709,Buddleja davidii,Butterfly bush,Scrophulariaceae,Buddleja,0.25,0.1,0.14285714285714285,10,0.1
428,8717,Verbascum nigrum,Dark Mullein,Scrophulariaceae,Verbascum,0.0,0.0,0.0,10,0.0
429,8719,Verbascum virgatum,Wand Mullein,Scrophulariaceae,Verbascum,0.0,0.0,0.0,10,0.0
430,8723,Duranta erecta,golden dewdrop,Verbenaceae,Duranta,0.0,0.0,0.0,10,0.0
431,8724,Glandularia bipinnatifida,Dakota mock vervain,Verbenaceae,Glandularia,0.0,0.0,0.0,10,0.0
432,8757,Asimina triloba,common pawpaw,Annonaceae,Asimina,0.14285714285714285,0.1,0.11764705882352941,10,0.1
433,8763,Magnolia tripetala,umbrella magnolia,Magnoliaceae,Magnolia,0.0,0.0,0.0,10,0.0
434,8767,Acalypha rhomboidea,common copperleaf,Euphorbiaceae,Acalypha,0.058823529411764705,0.1,0.07407407407407407,10,0.1
435,8773,Croton glandulosus,Tropic Croton,Euphorbiaceae,Croton,0.0,0.0,0.0,10,0.0
436,8804,Euphorbia ophthalmica,Florida Hammock Sandmat,Euphorbiaceae,Euphorbia,0.0,0.0,0.0,10,0.0
437,8818,Manihot esculenta,Cassava,Euphorbiaceae,Manihot,0.0,0.0,0.0,10,0.0
438,8834,Hypericum perforatum,Klamath weed,Hypericaceae,Hypericum,0.0,0.0,0.0,10,0.0
439,8867,Salix bebbiana,bebb's willow,Salicaceae,Salix,0.0,0.0,0.0,10,0.0
440,8869,Salix cinerea,Grey Willow,Salicaceae,Salix,0.0,0.0,0.0,10,0.0
441,8878,Salix nigra,black willow,Salicaceae,Salix,0.0,0.0,0.0,10,0.0
442,8912,Viola rotundifolia,Round-leaved Violet,Violaceae,Viola,0.0,0.0,0.0,10,0.0
443,8930,Abutilon theophrasti,velvetleaf,Malvaceae,Abutilon,0.0,0.0,0.0,10,0.0
444,8956,Malva assurgentiflora,Island Mallow,Malvaceae,Malva,0.0,0.0,0.0,10,0.0
445,8987,Muntingia calabura,Cherry Tree,Muntingiaceae,Muntingia,0.0625,0.2,0.09523809523809523,10,0.2
446,9069,Oenothera rosea,rose evening primrose,Onagraceae,Oenothera,0.0,0.0,0.0,10,0.0
447,9089,Aristotelia serrata,Wineberry,Elaeocarpaceae,Aristotelia,0.0,0.0,0.0,10,0.0
448,9124,Banksia integrifolia,Coastal Banksia,Proteaceae,Banksia,0.0,0.0,0.0,10,0.0
449,9128,Leucadendron laureolum,Golden Sunshinebush,Proteaceae,Leucadendron,0.0,0.0,0.0,10,0.0
450,9133,Mimetes cucullatus,red pagoda,Proteaceae,Mimetes,0.15789473684210525,0.3,0.20689655172413793,10,0.3
451,9199,Actaea racemosa,black cohosh,Ranunculaceae,Actaea,0.0,0.0,0.0,10,0.0
452,9202,Adonis vernalis,Spring Adonis,Ranunculaceae,Adonis,0.0,0.0,0.0,10,0.0
453,9203,Anemonastrum canadense,meadow anemone,Ranunculaceae,Anemonastrum,0.0,0.0,0.0,10,0.0
454,9221,Aquilegia vulgaris,common columbine,Ranunculaceae,Aquilegia,0.0,0.0,0.0,10,0.0
455,9226,Clematis crispa,Swamp Leather Flower,Ranunculaceae,Clematis,0.0,0.0,0.0,10,0.0
456,9235,Clematis virginiana,Virginia virgin's-bower,Ranunculaceae,Clematis,0.0,0.0,0.0,10,0.0
457,9258,Pulsatilla patens,eastern pasqueflower,Ranunculaceae,Pulsatilla,0.0,0.0,0.0,10,0.0
458,9260,Ranunculus acris,meadow buttercup,Ranunculaceae,Ranunculus,0.0,0.0,0.0,10,0.0
459,9314,Morus indica,Korean mulberry,Moraceae,Morus,0.0,0.0,0.0,10,0.0
460,9372,Crataegus marshallii,parsley hawthorn,Rosaceae,Crataegus,0.0,0.0,0.0,10,0.0
461,9379,Eriobotrya japonica,Loquat,Rosaceae,Eriobotrya,0.0,0.0,0.0,10,0.0
462,9408,Potentilla canadensis,dwarf cinquefoil,Rosaceae,Potentilla,0.0,0.0,0.0,10,0.0
463,9423,Prunus fasciculata,desert almond,Rosaceae,Prunus,0.0,0.0,0.0,10,0.0
464,9431,Prunus pumila,sand cherry,Rosaceae,Prunus,0.0,0.0,0.0,10,0.0
465,9433,Prunus spinosa,Blackthorn,Rosaceae,Prunus,0.0,0.0,0.0,10,0.0
466,9460,Rubus bifrons,Himalayan-berry,Rosaceae,Rubus,0.0,0.0,0.0,10,0.0
467,9477,Rubus schmidelioides,Rubus schmidelioides,Rosaceae,Rubus,0.0,0.0,0.0,10,0.0
468,9499,Ulmus americana,American elm,Ulmaceae,Ulmus,0.0,0.0,0.0,10,0.0
469,9505,Ulmus pumila,Siberian elm,Ulmaceae,Ulmus,0.0,0.0,0.0,10,0.0
470,9510,Laportea canadensis,Canadian wood nettle,Urticaceae,Laportea,0.0,0.0,0.0,10,0.0
471,9518,Urtica urens,Dwarf Nettle,Urticaceae,Urtica,0.0,0.0,0.0,10,0.0
472,9525,Phoradendron californicum,desert mistletoe,Santalaceae,Phoradendron,0.0,0.0,0.0,10,0.0
473,9548,Toxicodendron rydbergii,poison ivy,Anacardiaceae,Toxicodendron,0.0,0.0,0.0,10,0.0
474,9550,Bursera microphylla,elephant tree,Burseraceae,Bursera,0.0,0.0,0.0,10,0.0
475,9565,Acer campestre,field maple,Sapindaceae,Acer,0.0,0.0,0.0,10,0.0
476,9586,Aesculus pavia,Red Buckeye,Sapindaceae,Aesculus,0.0,0.0,0.0,10,0.0
477,9597,Crassula ovata,jade plant,Crassulaceae,Crassula,0.0,0.0,0.0,10,0.0
478,9610,Rhodiola integrifolia,western roseroot,Crassulaceae,Rhodiola,0.0,0.0,0.0,10,0.0
479,9640,Ribes uva-crispa,Goose-berry,Grossulariaceae,Ribes,0.0,0.0,0.0,10,0.0
480,9674,Tolmiea menziesii,youth on age,Saxifragaceae,Tolmiea,0.2,0.1,0.13333333333333333,10,0.1
481,9695,Ipomoea coccinea,red morning glory,Convolvulaceae,Ipomoea,0.0,0.0,0.0,10,0.0
482,9702,Ipomoea obscura,Obscure Morning Glory,Convolvulaceae,Ipomoea,0.0,0.0,0.0,10,0.0
483,9735,Solanum dimidiatum,western horsenettle,Solanaceae,Solanum,0.0,0.0,0.0,10,0.0
484,9739,Solanum elaeagnifolium,White Horse-nettle,Solanaceae,Solanum,0.0,0.0,0.0,10,0.0
485,9753,Ampelopsis glandulosa,Porcelain Berry,Vitaceae,Ampelopsis,0.041666666666666664,0.1,0.058823529411764705,10,0.1
