split,class_index,category_id,image_id,annotation_id,file_name,species_name,common_name,kingdom,family,genus,width,height
train,49,987,1776673,1776673,train_mini/00987_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Bulia_deducta/dbe2aebf-9600-41ed-8602-94c2759bcc46.jpg,Bulia deducta,Deduced Graphic,Animalia,Erebidae,Bulia,375,500
train,49,987,1811702,1811702,train_mini/00987_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Bulia_deducta/66690940-e4bf-44bd-9a8d-a870c204a7f4.jpg,Bulia deducta,Deduced Graphic,Animalia,Erebidae,Bulia,375,500
train,49,987,890073,890073,train_mini/00987_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Bulia_deducta/83f83b9f-d440-4233-92fe-88de6bd1cccd.jpg,Bulia deducta,Deduced Graphic,Animalia,Erebidae,Bulia,490,500
train,49,987,411137,411137,train_mini/00987_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Bulia_deducta/0615aed1-532a-46eb-a542-a06d2eb795d7.jpg,Bulia deducta,Deduced Graphic,Animalia,Erebidae,Bulia,413,500
train,49,987,953380,953380,train_mini/00987_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Bulia_deducta/0f0cb2b1-c538-40e7-911f-fbffa1f34df1.jpg,Bulia deducta,Deduced Graphic,Animalia,Erebidae,Bulia,500,464
train,49,987,2321217,2321217,train_mini/00987_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Bulia_deducta/6f009e2f-fc53-420a-9465-208ae38a8381.jpg,Bulia deducta,Deduced Graphic,Animalia,Erebidae,Bulia,500,391
train,49,987,1491768,1491768,train_mini/00987_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Bulia_deducta/5ee00736-40e3-4e00-8a36-cc040012bfdf.jpg,Bulia deducta,Deduced Graphic,Animalia,Erebidae,Bulia,500,391
train,49,987,888415,888415,train_mini/00987_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Bulia_deducta/829f8a0e-d107-4a7a-9f4c-dff172105006.jpg,Bulia deducta,Deduced Graphic,Animalia,Erebidae,Bulia,344,500
train,49,987,89491,89491,train_mini/00987_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Bulia_deducta/70d20534-8cb3-40d0-9bdb-b43b8af89186.jpg,Bulia deducta,Deduced Graphic,Animalia,Erebidae,Bulia,500,462
train,50,997,1276746,1276746,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/69585d4e-b818-4b19-9a13-bfbd13028797.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,411,500
train,50,997,1061915,1061915,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/bf20d28a-efe2-4383-a2fd-804ed964eea9.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,500,375
train,50,997,2676286,2676286,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/69a398c7-564e-4f2d-8597-f07f4bbe1fff.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,500,444
train,50,997,1333902,1333902,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/2bae5a7f-18cf-4c44-89b8-47126b820c8b.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,377,500
train,50,997,2278688,2278688,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/c4d647a1-b41a-4300-b073-ea785e2bafda.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,401,500
train,50,997,2532665,2532665,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/0c892ab4-c939-4343-8e89-95c3d98b809c.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,500,375
train,50,997,242916,242916,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/2d9d6c5d-1bb8-4847-a25a-70a33be404c5.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,500,334
train,50,997,1007625,1007625,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/65c31d3b-ded4-41a6-addc-f4d776d35336.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,500,480
train,50,997,253672,253672,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/b8d74f11-d2d5-47f1-b307-99a35a49b701.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,500,375
train,50,997,2056202,2056202,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/ed5e4bba-2a10-49da-ba21-b93fdc585276.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,375,500
train,50,997,2053612,2053612,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/f731e137-4e1b-4c16-8366-682d0a45ca8c.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,500,375
train,50,997,2210971,2210971,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/dfc26248-b9d9-4aae-b279-999e7cee7a23.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,500,463
train,50,997,2110650,2110650,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/47efa745-066f-402e-913a-d177439e89ce.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,500,375
train,50,997,2377585,2377585,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/4f9fa2f3-d0e8-4c7e-8198-e68af31aa23f.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,500,426
train,50,997,50405,50405,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/e475c3b2-83d9-45c2-8aac-51aa17250f24.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,500,450
train,50,997,2134130,2134130,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/4a11f4a4-b882-4a7d-80ec-57bab6ecbe0e.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,375,500
train,50,997,1219038,1219038,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/3c04b1d8-7d56-4d18-8d84-64e099ceb9b5.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,500,375
train,50,997,1104987,1104987,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/c126eca9-12ba-456d-b02a-c7497329611f.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,400,500
train,50,997,1375368,1375368,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/b2bdb0c9-90ea-4d33-9e6d-d3220594bec9.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,434,500
train,50,997,233461,233461,train_mini/00997_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_grynea/92048fe3-3663-46ce-aa97-5100b8ce0f2a.jpg,Catocala grynea,Woody Underwing,Animalia,Erebidae,Catocala,370,500
train,51,998,1799630,1799630,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/dd5cdc8a-3c6f-48c8-9c42-8840bf887e69.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,500,404
train,51,998,43651,43651,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/0fac2fb5-39fa-4785-a4e3-869b7dca55ec.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,500,500
train,51,998,387590,387590,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/b6299d9b-71c3-4baa-a412-fd00971d8e4a.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,500,409
train,51,998,1964998,1964998,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/a165bbc1-0290-4450-b317-0ca32092d34e.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,375,500
train,51,998,1503722,1503722,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/797670b0-c635-4433-b2f1-1bb4ae9e9a46.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,500,281
train,51,998,2234936,2234936,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/32e29450-3a92-42a5-82db-02b5d65c2281.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,365,500
train,51,998,1882383,1882383,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/52cff9f6-7888-49de-a42e-33a976540b47.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,351,500
train,51,998,2033808,2033808,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/2cb072a5-a44c-474c-a0f7-6ae9bbea86eb.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,500,375
train,51,998,1645741,1645741,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/b81b84dd-8afb-42c9-89ee-b38940580a4a.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,375,500
train,51,998,709651,709651,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/0b27476e-96f2-464d-b3cb-b7eac35ccf7f.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,375,500
train,51,998,1470408,1470408,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/708b44ed-180b-439f-8136-6c28ef294078.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,480,500
train,51,998,1491387,1491387,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/dba35528-8a68-48d2-afcc-792df404eb5c.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,375,500
train,51,998,1858366,1858366,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/2cfad3ae-8a7d-43f0-9ae7-22ba09377391.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,375,500
train,51,998,318395,318395,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/edc097df-1512-46d4-9aed-95336183953b.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,500,375
train,51,998,2565228,2565228,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/38674243-572e-45a0-a131-44c8423d5389.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,375,500
train,51,998,844250,844250,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/d1e1f73e-a87c-4984-8c15-eb03da10166a.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,388,500
train,51,998,2578434,2578434,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/6a7f1b59-d60b-449a-a467-b01ea5402dd0.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,500,375
train,51,998,1865193,1865193,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/f9eb0410-7cc0-432a-b833-3d00eaba3013.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,375,500
train,51,998,2638421,2638421,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/5c361467-357f-4ce4-90b8-eaba67c264e7.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,500,375
train,51,998,979880,979880,train_mini/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/d406c32e-f452-453d-9caf-455527b95a27.jpg,Catocala ilia,Ilia Underwing,Animalia,Erebidae,Catocala,500,361
train,52,1047,2194791,2194791,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/3bc66f12-7e9c-4421-95e3-398e4f0a180f.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,500,386
train,52,1047,138814,138814,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/a6c68e9f-92aa-477f-924b-a73b785bb9ac.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,500,475
train,52,1047,53433,53433,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/8c988dfe-0aa9-414e-ba90-5674ab34bb7f.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,469,500
train,52,1047,307917,307917,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/2a63dbec-580e-4afb-81e3-36ff2e0142cd.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,500,375
train,52,1047,2063835,2063835,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/ffe92713-3caa-453b-b92e-2d1beaefa170.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,281,500
train,52,1047,2011628,2011628,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/48c1c73e-87dc-400a-9afc-2efa79595c9f.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,500,362
train,52,1047,2200174,2200174,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/d8857b54-a5e2-427b-a0bb-18d7ab414dd6.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,500,375
train,52,1047,1840664,1840664,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/27660136-23cb-41fc-9c2d-328f23a5e9f5.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,375,500
train,52,1047,2463570,2463570,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/b0948ca8-2a4f-484c-b59a-ea13ae2028ac.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,500,400
train,52,1047,566804,566804,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/9de5da33-a88c-4a25-957d-5ab5b9baa354.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,500,500
train,52,1047,2064565,2064565,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/044f08b0-ec80-4b4e-bcf6-caaf15eacc39.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,375,500
train,52,1047,131721,131721,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/4dc86831-13e5-45e7-8242-7cdaeccddbf4.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,500,500
train,52,1047,2043322,2043322,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/3d02b007-ccb1-4383-bac1-a6304f56d026.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,281,500
train,52,1047,1376978,1376978,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/21155f2b-1018-4122-ac63-fcd87a2799f1.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,500,460
train,52,1047,2135425,2135425,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/767b17f4-f1a2-449a-a7e4-61b5f65c8263.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,500,457
train,52,1047,1694911,1694911,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/ca0e32c1-b086-4ea8-8631-e0a246cc51fd.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,500,488
train,52,1047,1932768,1932768,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/146666f9-561d-42c8-baf0-fd2ec3187adf.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,500,447
train,52,1047,1459803,1459803,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/b451d421-80e4-4e7b-8603-6de6a6dece87.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,489,500
train,52,1047,2425633,2425633,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/587e0add-643d-4230-8904-563213617316.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,500,379
train,52,1047,2440747,2440747,train_mini/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/806e0a9a-dde4-4ea1-82cc-0071bb2a8f18.jpg,Hypena bijugalis,Dimorphic Bomolocha Moth,Animalia,Erebidae,Hypena,386,327
train,53,1076,729120,729120,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/09d89ba8-91c5-4e17-b6a3-1038df4db2ff.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,281,500
train,53,1076,70298,70298,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/4e3fddf7-7428-4398-bf11-3eb409bf0878.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,500,319
train,53,1076,636925,636925,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/ae9e79ff-a4ec-46e2-a727-e673b3236582.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,500,370
train,53,1076,586656,586656,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/0babdf8a-1175-4b7f-98b6-bb59f18668c7.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,375,500
train,53,1076,1199726,1199726,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/9bfdec8e-5882-4686-b560-f2af4f030622.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,448,500
train,53,1076,2032202,2032202,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/eb53e856-b51d-41c5-ba1f-8677a676edde.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,243,500
train,53,1076,620333,620333,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/74b19c72-da94-4b39-8457-8a194ae3b0c0.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,375,500
train,53,1076,478229,478229,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/b2e67bc2-cb24-43c5-8487-17582af5c94d.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,500,495
train,53,1076,2430725,2430725,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/25d8af72-fe76-4b81-923d-9ee76031bb17.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,500,375
train,53,1076,2063912,2063912,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/b48bd36e-8253-4bb3-a026-3ba8c4d4b6e7.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,500,333
train,53,1076,1275928,1275928,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/9248c537-32bb-42c8-8742-b0d70ac0f004.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,500,375
train,53,1076,579841,579841,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/b427024d-ee9b-4e7d-ba37-d547b148f823.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,500,500
train,53,1076,267489,267489,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/105ce23a-889f-43e6-a137-59a5894e24f2.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,375,500
train,53,1076,457547,457547,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/b0413a7a-5e39-47b2-97d0-225a1ae98412.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,391,500
train,53,1076,789455,789455,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/1dd6f6e9-02d0-4624-9988-11c947e1948b.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,394,500
train,53,1076,573372,573372,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/52c9a370-cdc0-42da-bf33-2e443c3e804b.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,500,500
train,53,1076,1186263,1186263,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/86f81dc9-9a91-41cc-a1aa-f3f54b898df7.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,375,500
train,53,1076,1013843,1013843,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/6efd2f97-4ba8-47a4-a033-0663f931f3b0.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,500,498
train,53,1076,2326759,2326759,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/ab5cef0e-4e8e-4234-a64c-01afcdc799e0.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,281,500
train,53,1076,1447517,1447517,train_mini/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/af6b6835-276c-4d5e-b1c4-94fccc45a33f.jpg,Melipotis acontioides,Royal Poinciana Moth,Animalia,Erebidae,Melipotis,375,500
train,54,1103,371707,371707,train_mini/01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa/cd92af89-93ae-4226-842f-78e575ed9f71.jpg,Pantydia sparsa,Pantydia sparsa,Animalia,Erebidae,Pantydia,500,369
train,54,1103,2373049,2373049,train_mini/01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa/3a3da6ef-8049-49bf-a8ac-3e1b9155e221.jpg,Pantydia sparsa,Pantydia sparsa,Animalia,Erebidae,Pantydia,500,375
train,54,1103,2618551,2618551,train_mini/01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa/34b5750d-194f-4cee-816a-6d6bf73492a4.jpg,Pantydia sparsa,Pantydia sparsa,Animalia,Erebidae,Pantydia,500,374
train,54,1103,166095,166095,train_mini/01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa/8b97710e-2bbb-4f92-83d2-caa9ec04aac0.jpg,Pantydia sparsa,Pantydia sparsa,Animalia,Erebidae,Pantydia,365,500
train,54,1103,2325857,2325857,train_mini/01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa/8248cfa6-ec7c-4075-9761-e69f9723a370.jpg,Pantydia sparsa,Pantydia sparsa,Animalia,Erebidae,Pantydia,500,379
train,54,1103,1736466,1736466,train_mini/01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa/cd8f1e31-e56d-43fa-a18d-a52a658c9eb9.jpg,Pantydia sparsa,Pantydia sparsa,Animalia,Erebidae,Pantydia,500,375
train,54,1103,575605,575605,train_mini/01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa/fdfd6a96-5f4d-4646-bf6c-a469d7e8c00d.jpg,Pantydia sparsa,Pantydia sparsa,Animalia,Erebidae,Pantydia,477,500
train,54,1103,1255232,1255232,train_mini/01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa/c8c7e825-1c9b-47fd-9b17-f0a0703bf96a.jpg,Pantydia sparsa,Pantydia sparsa,Animalia,Erebidae,Pantydia,500,322
train,54,1103,1329288,1329288,train_mini/01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa/83d05f71-45e2-4bfd-9885-3fab6eb0a4f1.jpg,Pantydia sparsa,Pantydia sparsa,Animalia,Erebidae,Pantydia,500,392
train,54,1103,1327590,1327590,train_mini/01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa/0ec571a4-4e95-416a-a66a-30a6b3a770dd.jpg,Pantydia sparsa,Pantydia sparsa,Animalia,Erebidae,Pantydia,500,411
train,54,1103,1657482,1657482,train_mini/01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa/5a9d548c-2a79-4cca-8c26-05723fcc64c4.jpg,Pantydia sparsa,Pantydia sparsa,Animalia,Erebidae,Pantydia,500,445
train,54,1103,2592633,2592633,train_mini/01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa/b7444ff5-7164-4cb4-940f-4cfe57c9c022.jpg,Pantydia sparsa,Pantydia sparsa,Animalia,Erebidae,Pantydia,333,500
train,54,1103,981784,981784,train_mini/01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa/c3615299-2cca-4b53-b872-163e70789fdd.jpg,Pantydia sparsa,Pantydia sparsa,Animalia,Erebidae,Pantydia,500,375
train,54,1103,1561120,1561120,train_mini/01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa/bf13f691-f937-4f12-9121-e3596d73969b.jpg,Pantydia sparsa,Pantydia sparsa,Animalia,Erebidae,Pantydia,500,490
