method,class_index,species,family,genus,test_images,correct,accuracy,most_common_wrong_class,most_common_wrong_species,most_common_wrong_count
ImageNet-pretrained ResNet18,383,Dracophyllum longifolium (Inaka),Ericaceae,Dracophyllum,10,2,0.2,309,Stenotaphrum secundatum (Saint Augustine grass),2
ImageNet-pretrained ResNet18,411,Melissa officinalis (lemon balm),Lamiaceae,Melissa,10,2,0.2,349,Cardamine impatiens (narrow-leaved bittercress),2
ImageNet-pretrained ResNet18,426,Veronica filiformis (Slender speedwell),Plantaginaceae,Veronica,10,2,0.2,359,Honckenya peploides (Sea Sandwort),2
ImageNet-pretrained ResNet18,498,Pteris vittata (ladder fern),Pteridaceae,Pteris,10,2,0.2,24,Adelges tsugae (Hemlock Woolly Adelgid),2
ImageNet-pretrained ResNet18,30,Halyomorpha halys (Brown Marmorated Stink Bug),Pentatomidae,Halyomorpha,10,2,0.2,252,Buccinum undatum (Common Whelk),1
ImageNet-pretrained ResNet18,51,Catocala ilia (Ilia Underwing),Erebidae,Catocala,10,2,0.2,102,Hemileuca maia (Buck Moth),1
ImageNet-pretrained ResNet18,152,Mergus merganser (Common Merganser),Anatidae,Mergus,10,2,0.2,216,Phalacrocorax pelagicus (Pelagic Cormorant),1
ImageNet-pretrained ResNet18,191,Setophaga ruticilla (American Redstart),Parulidae,Setophaga,10,2,0.2,198,Regulus ignicapilla (Common Firecrest),1
ImageNet-pretrained ResNet18,192,Vermivora chrysoptera (Golden-winged Warbler),Parulidae,Vermivora,10,2,0.2,188,Setophaga cerulea (Cerulean Warbler),1
ImageNet-pretrained ResNet18,238,Dendrelaphis pictus (Common Bronze-back),Colubridae,Dendrelaphis,10,2,0.2,44,Agriphila straminella (Pearl Veneer),1
ImageNet-pretrained ResNet18,247,Crotalus oreganus (Western Rattlesnake),Viperidae,Crotalus,10,2,0.2,41,Ammophila procera (Common Thread-waisted Wasp),1
ImageNet-pretrained ResNet18,254,Americoliva sayana (Lettered Olive),Olividae,Americoliva,10,2,0.2,252,Buccinum undatum (Common Whelk),1
ImageNet-pretrained ResNet18,303,Smilax glauca (sawbrier),Smilacaceae,Smilax,10,2,0.2,176,Loxia curvirostra (Red Crossbill),1
ImageNet-pretrained ResNet18,305,Schoenoplectus pungens (common three-square),Cyperaceae,Schoenoplectus,10,2,0.2,139,Plotosus lineatus (Striped Eel Catfish),1
ImageNet-pretrained ResNet18,368,Polygonum aviculare (prostrate knotweed),Polygonaceae,Polygonum,10,2,0.2,369,Polygonum paronychia (beach knotweed),1
ImageNet-pretrained ResNet18,378,Viburnum acerifolium (mapleleaf viburnum),Viburnaceae,Viburnum,10,2,0.2,311,Dendrolycopodium obscurum (princess pine),1
ImageNet-pretrained ResNet18,381,Calluna vulgaris (common heather),Ericaceae,Calluna,10,2,0.2,285,Camassia quamash (small camas),1
ImageNet-pretrained ResNet18,385,Gaultheria antipoda,Ericaceae,Gaultheria,10,2,0.2,258,Cepaea hortensis (White-lipped Snail),1
ImageNet-pretrained ResNet18,408,Coprosma grandifolia (Kanono),Rubiaceae,Coprosma,10,2,0.2,467,Rubus schmidelioides,1
ImageNet-pretrained ResNet18,414,Salvia columbariae (chia),Lamiaceae,Salvia,10,2,0.2,342,Campanula prenanthoides (California Harebell),1
ImageNet-pretrained ResNet18,451,Actaea racemosa (black cohosh),Ranunculaceae,Actaea,10,2,0.2,352,Dysphania ambrosioides (Mexican tea),1
ImageNet-pretrained ResNet18,465,Prunus spinosa (Blackthorn),Rosaceae,Prunus,10,2,0.2,127,Petrolisthes elongatus (New Zealand Half Crab),1
ImageNet-pretrained ResNet18,471,Urtica urens (Dwarf Nettle),Urticaceae,Urtica,10,3,0.3,311,Dendrolycopodium obscurum (princess pine),5
ImageNet-pretrained ResNet18,69,Polites mystic (Long Dash Skipper),Hesperiidae,Polites,10,3,0.3,67,Lerodea eufala (Eufala Skipper),4
ImageNet-pretrained ResNet18,166,Patagioenas flavirostris (Red-billed Pigeon),Columbidae,Patagioenas,10,3,0.3,176,Loxia curvirostra (Red Crossbill),4
ImageNet-pretrained ResNet18,289,Crocus vernus (Spring Crocus),Iridaceae,Crocus,10,3,0.3,484,Solanum elaeagnifolium (White Horse-nettle),4
ImageNet-pretrained ResNet18,329,Hymenopappus artemisiifolius (Old Plainsman),Asteraceae,Hymenopappus,10,3,0.3,412,Monarda punctata (spotted horse mint),4
ImageNet-pretrained ResNet18,394,Acacia longifolia (longleaf wattle),Fabaceae,Acacia,10,3,0.3,404,Morella californica (California Wax Myrtle),4
ImageNet-pretrained ResNet18,164,Numenius madagascariensis (Far Eastern Curlew),Scolopacidae,Numenius,10,3,0.3,157,Pluvialis dominica (American Golden-Plover),3
ImageNet-pretrained ResNet18,184,Anthus pratensis (Meadow Pipit),Motacillidae,Anthus,10,3,0.3,205,Empidonax hammondii (Hammond's Flycatcher),3
ImageNet-pretrained ResNet18,207,Myiarchus cinerascens (Ash-throated Flycatcher),Tyrannidae,Myiarchus,10,3,0.3,205,Empidonax hammondii (Hammond's Flycatcher),3
ImageNet-pretrained ResNet18,314,Fatsia japonica (Japanese aralia),Araliaceae,Fatsia,10,3,0.3,453,Anemonastrum canadense (meadow anemone),3
ImageNet-pretrained ResNet18,401,Polygala rugelii (Yellow milkwort),Polygalaceae,Polygala,10,3,0.3,452,Adonis vernalis (Spring Adonis),3
ImageNet-pretrained ResNet18,420,Epifagus virginiana (Beechdrops),Orobanchaceae,Epifagus,10,3,0.3,143,Rana aurora (Northern Red-legged Frog),3
ImageNet-pretrained ResNet18,457,Pulsatilla patens (eastern pasqueflower),Ranunculaceae,Pulsatilla,10,3,0.3,289,Crocus vernus (Spring Crocus),3
ImageNet-pretrained ResNet18,496,Cystopteris fragilis (brittle bladderfern),Cystopteridaceae,Cystopteris,10,3,0.3,349,Cardamine impatiens (narrow-leaved bittercress),3
ImageNet-pretrained ResNet18,18,Calliphora vicina (Blue Blowfly),Calliphoridae,Calliphora,10,3,0.3,33,Andrena cineraria (Ashy Mining Bee),2
ImageNet-pretrained ResNet18,21,Eristalis stipator (Yellow-shouldered Drone Fly),Syrphidae,Eristalis,10,3,0.3,4,Paravaejovis puritanus,2
ImageNet-pretrained ResNet18,31,Nezara viridula (Southern Green Stink Bug),Pentatomidae,Nezara,10,3,0.3,84,Pseudoips prasinana (Green Silver-lines),2
ImageNet-pretrained ResNet18,50,Catocala grynea (Woody Underwing),Erebidae,Catocala,10,3,0.3,49,Bulia deducta (Deduced Graphic),2
ImageNet-pretrained ResNet18,108,Sphinx pinastri (Pine Hawk-Moth),Sphingidae,Sphinx,10,3,0.3,53,Melipotis acontioides (Royal Poinciana Moth),2
ImageNet-pretrained ResNet18,123,Pseudochorthippus curtipennis (Marsh meadow grasshopper),Acrididae,Pseudochorthippus,10,3,0.3,2,Dolomedes triton (Six-spotted Fishing Spider),2
ImageNet-pretrained ResNet18,124,Schistocerca obscura (Obscure Bird Grasshopper),Acrididae,Schistocerca,10,3,0.3,113,Orthodera ministralis (Australian Green Mantis),2
ImageNet-pretrained ResNet18,159,Haematopus palliatus (American Oystercatcher),Haematopodidae,Haematopus,10,3,0.3,157,Pluvialis dominica (American Golden-Plover),2
ImageNet-pretrained ResNet18,162,Larus cachinnans (Caspian Gull),Laridae,Larus,10,3,0.3,163,Larus glaucescens (Glaucous-winged Gull),2
ImageNet-pretrained ResNet18,169,Passerina ciris (Painted Bunting),Cardinalidae,Passerina,10,3,0.3,441,Salix nigra (black willow),2
ImageNet-pretrained ResNet18,201,Saltator coerulescens (Grayish Saltator),Thraupidae,Saltator,10,3,0.3,205,Empidonax hammondii (Hammond's Flycatcher),2
ImageNet-pretrained ResNet18,202,Thraupis episcopus (Blue-gray Tanager),Thraupidae,Thraupis,10,3,0.3,403,Quercus phellos (willow oak),2
ImageNet-pretrained ResNet18,206,Fluvicola nengeta (Masked Water-Tyrant),Tyrannidae,Fluvicola,10,3,0.3,161,Chroicocephalus ridibundus (Black-headed Gull),2
ImageNet-pretrained ResNet18,212,Pelecanus crispus (Dalmatian Pelican),Pelecanidae,Pelecanus,10,3,0.3,149,Cygnus olor (Mute Swan),2
ImageNet-pretrained ResNet18,214,Dryobates pubescens (Downy Woodpecker),Picidae,Dryobates,10,3,0.3,171,Certhia americana (Brown Creeper),2
ImageNet-pretrained ResNet18,218,Trogon rufus (Black-throated Trogon),Trogonidae,Trogon,10,3,0.3,170,Pheucticus chrysopeplus (Yellow Grosbeak),2
ImageNet-pretrained ResNet18,243,Micrurus tener (Texas Coralsnake),Elapidae,Micrurus,10,3,0.3,6,Scolopendra heros (Giant Desert Centipede),2
ImageNet-pretrained ResNet18,253,Californiconus californicus (California Cone),Conidae,Californiconus,10,3,0.3,252,Buccinum undatum (Common Whelk),2
ImageNet-pretrained ResNet18,337,Silphium terebinthinaceum (prairie dock),Asteraceae,Silphium,10,3,0.3,383,Dracophyllum longifolium (Inaka),2
ImageNet-pretrained ResNet18,340,Taraxacum officinale (common dandelion),Asteraceae,Taraxacum,10,3,0.3,401,Polygala rugelii (Yellow milkwort),2
ImageNet-pretrained ResNet18,359,Honckenya peploides (Sea Sandwort),Caryophyllaceae,Honckenya,10,3,0.3,368,Polygonum aviculare (prostrate knotweed),2
ImageNet-pretrained ResNet18,373,Cevallia sinuata (Stinging Serpent),Loasaceae,Cevallia,10,3,0.3,436,Euphorbia ophthalmica (Florida Hammock Sandmat),2
ImageNet-pretrained ResNet18,392,Androsace septentrionalis (pygmy-flower rock-jasmine),Primulaceae,Androsace,10,3,0.3,348,Cardamine hirsuta (hairy bittercress),2
ImageNet-pretrained ResNet18,428,Verbascum nigrum (Dark Mullein),Scrophulariaceae,Verbascum,10,3,0.3,338,Solidago rugosa (common wrinkle-leaved goldenrod),2
ImageNet-pretrained ResNet18,461,Eriobotrya japonica (Loquat),Rosaceae,Eriobotrya,10,3,0.3,394,Acacia longifolia (longleaf wattle),2
ImageNet-pretrained ResNet18,0,Araneus diadematus (Cross Orbweaver),Araneidae,Araneus,10,3,0.3,186,Poecile hudsonicus (Boreal Chickadee),1
ImageNet-pretrained ResNet18,36,Amphibolips confluenta (Spongy Oak Apple Gall Wasp),Cynipidae,Amphibolips,10,3,0.3,252,Buccinum undatum (Common Whelk),1
ImageNet-pretrained ResNet18,37,Camponotus floridanus (Florida Carpenter Ant),Formicidae,Camponotus,10,3,0.3,236,Anguis veronensis (Italian Slow Worm),1
ImageNet-pretrained ResNet18,39,Augochlora pura (Pure Green Sweat Bee),Halictidae,Augochlora,10,3,0.3,29,Graphosoma italicum (European Striped Shield Bug),1
ImageNet-pretrained ResNet18,41,Ammophila procera (Common Thread-waisted Wasp),Sphecidae,Ammophila,10,3,0.3,25,Acanthocephala femorata (Florida Leaf-footed Bug),1
ImageNet-pretrained ResNet18,53,Melipotis acontioides (Royal Poinciana Moth),Erebidae,Melipotis,10,3,0.3,138,Paralabrax clathratus (Kelp Bass),1
ImageNet-pretrained ResNet18,80,Autographa californica (Alfalfa Looper),Noctuidae,Autographa,10,3,0.3,53,Melipotis acontioides (Royal Poinciana Moth),1
ImageNet-pretrained ResNet18,90,Limenitis arthemis (Red-spotted Admiral),Nymphalidae,Limenitis,10,3,0.3,31,Nezara viridula (Southern Green Stink Bug),1
ImageNet-pretrained ResNet18,91,Nymphalis antiopa (Mourning Cloak),Nymphalidae,Nymphalis,10,3,0.3,112,Platynota rostrana (Omnivorous Platynota Moth),1
ImageNet-pretrained ResNet18,107,Paonias excaecata (Blinded Sphinx Moth),Sphingidae,Paonias,10,3,0.3,153,Archilochus alexandri (Black-chinned Hummingbird),1
ImageNet-pretrained ResNet18,129,Rhinichthys atratulus (Blacknose Dace),Cyprinidae,Rhinichthys,10,3,0.3,251,Aliger gigas (Queen Conch),1
ImageNet-pretrained ResNet18,176,Loxia curvirostra (Red Crossbill),Fringillidae,Loxia,10,3,0.3,247,Crotalus oreganus (Western Rattlesnake),1
ImageNet-pretrained ResNet18,180,Tachycineta thalassina (Violet-green Swallow),Hirundinidae,Tachycineta,10,3,0.3,44,Agriphila straminella (Pearl Veneer),1
ImageNet-pretrained ResNet18,235,Crocodylus moreletii (Belize Crocodile),Crocodylidae,Crocodylus,10,3,0.3,143,Rana aurora (Northern Red-legged Frog),1
ImageNet-pretrained ResNet18,260,Tonicella lineata (Lined Chiton),Tonicellidae,Tonicella,10,3,0.3,261,Peltigera praetextata (scaly pelt lichen),1
ImageNet-pretrained ResNet18,324,Erigeron sumatrensis (tropical horseweed),Asteraceae,Erigeron,10,3,0.3,403,Quercus phellos (willow oak),1
ImageNet-pretrained ResNet18,325,Eupatorium altissimum (tall boneset),Asteraceae,Eupatorium,10,3,0.3,403,Quercus phellos (willow oak),1
ImageNet-pretrained ResNet18,343,Jasione montana (Sheep's-bit),Campanulaceae,Jasione,10,3,0.3,414,Salvia columbariae (chia),1
ImageNet-pretrained ResNet18,388,Vaccinium membranaceum (black huckleberry),Ericaceae,Vaccinium,10,3,0.3,40,Augochloropsis metallica (Metallic Epauletted-Sweat Bee),1
ImageNet-pretrained ResNet18,389,Ipomopsis longiflora (flaxflowered ipomopsis),Polemoniaceae,Ipomopsis,10,3,0.3,279,Ephedra trifurca (longleaf ephedra),1
ImageNet-pretrained ResNet18,430,Duranta erecta (golden dewdrop),Verbenaceae,Duranta,10,3,0.3,336,Senecio glastifolius (Woad-leaved ragwort),1
ImageNet-pretrained ResNet18,491,Pinus contorta (lodgepole pine),Pinaceae,Pinus,10,3,0.3,199,Sitta pusilla (Brown-headed Nuthatch),1
ImageNet-pretrained ResNet18,492,Pinus ponderosa (ponderosa pine),Pinaceae,Pinus,10,3,0.3,279,Ephedra trifurca (longleaf ephedra),1
ImageNet-pretrained ResNet18,11,Leptinotarsa juncta (False Potato Beetle),Chrysomelidae,Leptinotarsa,10,4,0.4,258,Cepaea hortensis (White-lipped Snail),4
ImageNet-pretrained ResNet18,92,Smyrna blomfildia (Blomfild's Beauty),Nymphalidae,Smyrna,10,4,0.4,103,Saturnia pavonia (Small Emperor Moth),4
ImageNet-pretrained ResNet18,285,Camassia quamash (small camas),Asparagaceae,Camassia,10,4,0.4,484,Solanum elaeagnifolium (White Horse-nettle),4
ImageNet-pretrained ResNet18,472,Phoradendron californicum (desert mistletoe),Santalaceae,Phoradendron,10,4,0.4,372,Canotia holacantha (crucifixion thorn),4
ImageNet-pretrained ResNet18,59,Ilexia intractata (Black-dotted Ruddy Moth),Geometridae,Ilexia,10,4,0.4,58,Idaea aversata (Riband Wave),3
ImageNet-pretrained ResNet18,135,Perca flavescens (Yellow Perch),Percidae,Perca,10,4,0.4,131,Lepomis auritus (Redbreast Sunfish),3
ImageNet-pretrained ResNet18,216,Phalacrocorax pelagicus (Pelagic Cormorant),Phalacrocoracidae,Phalacrocorax,10,4,0.4,217,Phalacrocorax penicillatus (Brandt's Cormorant),3
ImageNet-pretrained ResNet18,217,Phalacrocorax penicillatus (Brandt's Cormorant),Phalacrocoracidae,Phalacrocorax,10,4,0.4,216,Phalacrocorax pelagicus (Pelagic Cormorant),3
ImageNet-pretrained ResNet18,304,Carex digitata (Fingered Sedge),Cyperaceae,Carex,10,4,0.4,310,Themeda triandra (Kangaroo Grass),3
ImageNet-pretrained ResNet18,455,Clematis crispa (Swamp Leather Flower),Ranunculaceae,Clematis,10,4,0.4,453,Anemonastrum canadense (meadow anemone),3
ImageNet-pretrained ResNet18,474,Bursera microphylla (elephant tree),Burseraceae,Bursera,10,4,0.4,279,Ephedra trifurca (longleaf ephedra),3
ImageNet-pretrained ResNet18,481,Ipomoea coccinea (red morning glory),Convolvulaceae,Ipomoea,10,4,0.4,298,Fritillaria recurva (scarlet fritillary),3
ImageNet-pretrained ResNet18,489,Taxodium mucronatum (Montezuma cypress),Cupressaceae,Taxodium,10,4,0.4,441,Salix nigra (black willow),3
ImageNet-pretrained ResNet18,493,Gleichenia dicarpa (tangle fern),Gleicheniaceae,Gleichenia,10,4,0.4,24,Adelges tsugae (Hemlock Woolly Adelgid),3
ImageNet-pretrained ResNet18,5,Hemiscolopendra marginata (Eastern Bark Centipede),Scolopendridae,Hemiscolopendra,10,4,0.4,6,Scolopendra heros (Giant Desert Centipede),2
ImageNet-pretrained ResNet18,27,Leptoglossus occidentalis (Western Conifer Seed Bug),Coreidae,Leptoglossus,10,4,0.4,1,Trichonephila clavipes (Golden Silk Spider),2
ImageNet-pretrained ResNet18,38,Camponotus novaeboracensis (New York Carpenter Ant),Formicidae,Camponotus,10,4,0.4,33,Andrena cineraria (Ashy Mining Bee),2
ImageNet-pretrained ResNet18,64,Burnsius philetas (Desert Checkered-Skipper),Hesperiidae,Burnsius,10,4,0.4,77,Icaricia icarioides (Boisduval's Blue),2
ImageNet-pretrained ResNet18,79,Satyrium titus (Coral Hairstreak),Lycaenidae,Satyrium,10,4,0.4,116,Calopteryx maculata (Ebony Jewelwing),2
ImageNet-pretrained ResNet18,138,Paralabrax clathratus (Kelp Bass),Serranidae,Paralabrax,10,4,0.4,219,Ginglymostoma cirratum (Nurse Shark),2
ImageNet-pretrained ResNet18,143,Rana aurora (Northern Red-legged Frog),Ranidae,Rana,10,4,0.4,254,Americoliva sayana (Lettered Olive),2
ImageNet-pretrained ResNet18,163,Larus glaucescens (Glaucous-winged Gull),Laridae,Larus,10,4,0.4,149,Cygnus olor (Mute Swan),2
ImageNet-pretrained ResNet18,170,Pheucticus chrysopeplus (Yellow Grosbeak),Cardinalidae,Pheucticus,10,4,0.4,176,Loxia curvirostra (Red Crossbill),2
ImageNet-pretrained ResNet18,246,Plestiodon obsoletus (Great Plains Skink),Scincidae,Plestiodon,10,4,0.4,247,Crotalus oreganus (Western Rattlesnake),2
ImageNet-pretrained ResNet18,277,Codium fragile (Sponge Weed),Codiaceae,Codium,10,4,0.4,24,Adelges tsugae (Hemlock Woolly Adelgid),2
ImageNet-pretrained ResNet18,400,Polygala nana (candyroot),Polygalaceae,Polygala,10,4,0.4,103,Saturnia pavonia (Small Emperor Moth),2
ImageNet-pretrained ResNet18,476,Aesculus pavia (Red Buckeye),Sapindaceae,Aesculus,10,4,0.4,418,Castilleja arvensis (field Indian paintbrush),2
ImageNet-pretrained ResNet18,487,Sequoiadendron giganteum (giant sequoia),Cupressaceae,Sequoiadendron,10,4,0.4,171,Certhia americana (Brown Creeper),2
ImageNet-pretrained ResNet18,32,Phymata americana (Jagged Ambush Bug),Reduviidae,Phymata,10,4,0.4,23,Toxomerus politus (Maize Calligrapher Fly),1
ImageNet-pretrained ResNet18,40,Augochloropsis metallica (Metallic Epauletted-Sweat Bee),Halictidae,Augochloropsis,10,4,0.4,205,Empidonax hammondii (Hammond's Flycatcher),1
ImageNet-pretrained ResNet18,44,Agriphila straminella (Pearl Veneer),Crambidae,Agriphila,10,4,0.4,48,Urola nivalis (Snowy Urola Moth),1
ImageNet-pretrained ResNet18,78,Leptotes marina (Marine Blue),Lycaenidae,Leptotes,10,4,0.4,252,Buccinum undatum (Common Whelk),1
ImageNet-pretrained ResNet18,82,Maliattha synochitis (Black-dotted Maliattha),Noctuidae,Maliattha,10,4,0.4,56,Chlorochlamys chloroleucaria (Blackberry Looper),1
ImageNet-pretrained ResNet18,98,Moodna ostrinella (Darker Moodna Moth),Pyralidae,Moodna,10,4,0.4,140,Hippocampus histrix (Spiny Seahorse),1
ImageNet-pretrained ResNet18,111,Epiblema otiosana (Bidens Borer Moth),Tortricidae,Epiblema,10,4,0.4,235,Crocodylus moreletii (Belize Crocodile),1
ImageNet-pretrained ResNet18,113,Orthodera ministralis (Australian Green Mantis),Mantidae,Orthodera,10,4,0.4,267,Lichenomphalia umbellifera (Lichen Agaric),1
ImageNet-pretrained ResNet18,190,Setophaga dominica (Yellow-throated Warbler),Parulidae,Setophaga,10,4,0.4,115,Libelloides coccajus (Owly Sulphur),1
ImageNet-pretrained ResNet18,210,Cochlearius cochlearius (Boat-billed Heron),Ardeidae,Cochlearius,10,4,0.4,199,Sitta pusilla (Brown-headed Nuthatch),1
ImageNet-pretrained ResNet18,225,Lynx canadensis (Canada Lynx),Felidae,Lynx,10,4,0.4,227,Phocarctos hookeri (New Zealand Sea Lion),1
ImageNet-pretrained ResNet18,283,Asparagus acutifolius (Spiny Asparagus),Asparagaceae,Asparagus,10,4,0.4,387,Leptecophylla juniperina (Prickly mingimingi),1
ImageNet-pretrained ResNet18,294,Ophrys insectifera (Fly Orchid),Orchidaceae,Ophrys,10,4,0.4,115,Libelloides coccajus (Owly Sulphur),1
ImageNet-pretrained ResNet18,318,Achillea millefolium (common yarrow),Asteraceae,Achillea,10,4,0.4,431,Glandularia bipinnatifida (Dakota mock vervain),1
ImageNet-pretrained ResNet18,344,Echium plantagineum (Salvation Jane),Boraginaceae,Echium,10,4,0.4,457,Pulsatilla patens (eastern pasqueflower),1
ImageNet-pretrained ResNet18,347,Cakile maritima (European Searocket),Brassicaceae,Cakile,10,4,0.4,394,Acacia longifolia (longleaf wattle),1
ImageNet-pretrained ResNet18,371,Rumex hymenosepalus (canaigre dock),Polygonaceae,Rumex,10,4,0.4,287,Asphodelus ramosus (Branched Asphodel),1
ImageNet-pretrained ResNet18,391,Phlox longifolia (longleaf phlox),Polemoniaceae,Phlox,10,4,0.4,444,Malva assurgentiflora (Island Mallow),1
ImageNet-pretrained ResNet18,406,Frasera caroliniensis (American columbo),Gentianaceae,Frasera,10,4,0.4,403,Quercus phellos (willow oak),1
ImageNet-pretrained ResNet18,425,Veronica americana (American brooklime),Plantaginaceae,Veronica,10,4,0.4,347,Cakile maritima (European Searocket),1
ImageNet-pretrained ResNet18,448,Banksia integrifolia (Coastal Banksia),Proteaceae,Banksia,10,4,0.4,474,Bursera microphylla (elephant tree),1
ImageNet-pretrained ResNet18,470,Laportea canadensis (Canadian wood nettle),Urticaceae,Laportea,10,4,0.4,437,Manihot esculenta (Cassava),1
ImageNet-pretrained ResNet18,477,Crassula ovata (jade plant),Crassulaceae,Crassula,10,4,0.4,441,Salix nigra (black willow),1
ImageNet-pretrained ResNet18,483,Solanum dimidiatum (western horsenettle),Solanaceae,Solanum,10,5,0.5,484,Solanum elaeagnifolium (White Horse-nettle),4
ImageNet-pretrained ResNet18,495,Lomaria discolor (Crown Fern),Blechnaceae,Lomaria,10,5,0.5,24,Adelges tsugae (Hemlock Woolly Adelgid),4
ImageNet-pretrained ResNet18,497,Dennstaedtia punctilobula (hay-scented fern),Dennstaedtiaceae,Dennstaedtia,10,5,0.5,499,Phegopteris hexagonoptera (broad beech fern),4
ImageNet-pretrained ResNet18,171,Certhia americana (Brown Creeper),Certhiidae,Certhia,10,5,0.5,7,Agrilus planipennis (Emerald Ash Borer),3
ImageNet-pretrained ResNet18,372,Canotia holacantha (crucifixion thorn),Celastraceae,Canotia,10,5,0.5,279,Ephedra trifurca (longleaf ephedra),3
ImageNet-pretrained ResNet18,421,Odontites vulgaris (Red Odontites),Orobanchaceae,Odontites,10,5,0.5,369,Polygonum paronychia (beach knotweed),3
ImageNet-pretrained ResNet18,2,Dolomedes triton (Six-spotted Fishing Spider),Pisauridae,Dolomedes,10,5,0.5,1,Trichonephila clavipes (Golden Silk Spider),2
ImageNet-pretrained ResNet18,58,Idaea aversata (Riband Wave),Geometridae,Idaea,10,5,0.5,61,Tetracis cachexiata (White Slant-line),2
ImageNet-pretrained ResNet18,93,Papilio anactus (Dainty Swallowtail),Papilionidae,Papilio,10,5,0.5,103,Saturnia pavonia (Small Emperor Moth),2
ImageNet-pretrained ResNet18,112,Platynota rostrana (Omnivorous Platynota Moth),Tortricidae,Platynota,10,5,0.5,252,Buccinum undatum (Common Whelk),2
ImageNet-pretrained ResNet18,117,Enallagma cyathigerum (Common Blue Damselfly),Coenagrionidae,Enallagma,10,5,0.5,121,Lestes virens (Small Spreadwing),2
ImageNet-pretrained ResNet18,134,Parupeneus spilurus (Blackspot Goatfish),Mullidae,Parupeneus,10,5,0.5,138,Paralabrax clathratus (Kelp Bass),2
ImageNet-pretrained ResNet18,136,Abudefduf vaigiensis (Indo-Pacific Sergeant Major),Pomacentridae,Abudefduf,10,5,0.5,103,Saturnia pavonia (Small Emperor Moth),2
ImageNet-pretrained ResNet18,139,Plotosus lineatus (Striped Eel Catfish),Plotosidae,Plotosus,10,5,0.5,138,Paralabrax clathratus (Kelp Bass),2
ImageNet-pretrained ResNet18,140,Hippocampus histrix (Spiny Seahorse),Syngnathidae,Hippocampus,10,5,0.5,133,Eupetrichthys angustipes (Snakeskin Wrasse),2
ImageNet-pretrained ResNet18,148,Anas georgica (Yellow-billed Pintail),Anatidae,Anas,10,5,0.5,216,Phalacrocorax pelagicus (Pelagic Cormorant),2
ImageNet-pretrained ResNet18,149,Cygnus olor (Mute Swan),Anatidae,Cygnus,10,5,0.5,212,Pelecanus crispus (Dalmatian Pelican),2
ImageNet-pretrained ResNet18,150,Melanitta perspicillata (Surf Scoter),Anatidae,Melanitta,10,5,0.5,159,Haematopus palliatus (American Oystercatcher),2
ImageNet-pretrained ResNet18,179,Stelgidopteryx ruficollis (Southern Rough-winged Swallow),Hirundinidae,Stelgidopteryx,10,5,0.5,203,Contopus cooperi (Olive-sided Flycatcher),2
ImageNet-pretrained ResNet18,189,Setophaga citrina (Hooded Warbler),Parulidae,Setophaga,10,5,0.5,209,Zosterops palpebrosus (Indian White-eye),2
ImageNet-pretrained ResNet18,203,Contopus cooperi (Olive-sided Flycatcher),Tyrannidae,Contopus,10,5,0.5,179,Stelgidopteryx ruficollis (Southern Rough-winged Swallow),2
ImageNet-pretrained ResNet18,219,Ginglymostoma cirratum (Nurse Shark),Ginglymostomatidae,Ginglymostoma,10,5,0.5,139,Plotosus lineatus (Striped Eel Catfish),2
ImageNet-pretrained ResNet18,267,Lichenomphalia umbellifera (Lichen Agaric),Hygrophoraceae,Lichenomphalia,10,5,0.5,268,Roridomyces austrororidus,2
ImageNet-pretrained ResNet18,276,Thuidium delicatulum (delicate fern moss),Thuidiaceae,Thuidium,10,5,0.5,349,Cardamine impatiens (narrow-leaved bittercress),2
ImageNet-pretrained ResNet18,288,Phormium cookianum (Mountain flax),Asphodelaceae,Phormium,10,5,0.5,490,Abies concolor (white fir),2
ImageNet-pretrained ResNet18,291,Dactylorhiza fuchsii (Common Spotted Orchid),Orchidaceae,Dactylorhiza,10,5,0.5,412,Monarda punctata (spotted horse mint),2
ImageNet-pretrained ResNet18,356,Echinocereus stramineus (strawberry hedgehog cactus),Cactaceae,Echinocereus,10,5,0.5,357,Escobaria vivipara (viviparous foxtail cactus),2
ImageNet-pretrained ResNet18,387,Leptecophylla juniperina (Prickly mingimingi),Ericaceae,Leptecophylla,10,5,0.5,382,Ceratiola ericoides (sand heath),2
ImageNet-pretrained ResNet18,423,Erythranthe cardinalis (scarlet monkeyflower),Phrymaceae,Erythranthe,10,5,0.5,298,Fritillaria recurva (scarlet fritillary),2
ImageNet-pretrained ResNet18,431,Glandularia bipinnatifida (Dakota mock vervain),Verbenaceae,Glandularia,10,5,0.5,419,Castilleja purpurea (Purple paintbrush),2
ImageNet-pretrained ResNet18,435,Croton glandulosus (Tropic Croton),Euphorbiaceae,Croton,10,5,0.5,453,Anemonastrum canadense (meadow anemone),2
ImageNet-pretrained ResNet18,445,Muntingia calabura (Cherry Tree),Muntingiaceae,Muntingia,10,5,0.5,453,Anemonastrum canadense (meadow anemone),2
ImageNet-pretrained ResNet18,446,Oenothera rosea (rose evening primrose),Onagraceae,Oenothera,10,5,0.5,297,Erythronium oregonum (giant white fawn lily),2
ImageNet-pretrained ResNet18,462,Potentilla canadensis (dwarf cinquefoil),Rosaceae,Potentilla,10,5,0.5,340,Taraxacum officinale (common dandelion),2
